timestamp,iter,phase,port,voltage_v,current_reading,current_read_attempts,current_read_warning,second_column_heater,second_column_resistance_ohm,second_column_power_w
2026-06-09T16:39:01.570637,0,before_update_upload,1,0.000000000000,-0.002653768017,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,2,0.000000000000,-0.002842443950,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,3,0.000000000000,-0.003145966103,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,4,0.000000000000,-0.003244405720,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,5,0.000000000000,-0.002891663758,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,6,0.000000000000,-0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,7,4.395000000000,8.168166008409,4,,5d,509.8400242919656,0.03788644296183867
2026-06-09T16:39:01.570637,0,before_update_upload,8,4.211000000000,7.798299144474,4,,6d,514.6538964400621,0.03445523510588086
2026-06-09T16:39:01.570637,0,before_update_upload,9,4.345000000000,8.096156530475,4,,7d,511.5557342129538,0.03690511851860293
2026-06-09T16:39:01.570637,0,before_update_upload,10,4.396000000000,8.158346534145,4,,8d,513.6152391977142,0.037625082990500956
2026-06-09T16:39:01.570637,0,before_update_upload,11,4.000000000000,7.441524912890,4,,5u,512.0640000350635,0.031246094236080654
2026-06-09T16:39:01.570637,0,before_update_upload,12,4.191000000000,7.759021247419,4,,6u,514.1361980539365,0.03416308959859963
2026-06-09T16:39:01.570637,0,before_update_upload,13,4.039000000000,7.556085445968,4,,7u,511.3774400151507,0.0319011354891148
2026-06-09T16:39:01.570637,0,before_update_upload,14,4.000000000000,7.448071229066,4,,8u,514.1317715531885,0.03112042648456467
2026-06-09T16:39:01.570637,0,before_update_upload,15,0.000000000000,-0.002834240648,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,16,0.000000000000,-0.002858850553,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,17,0.000000000000,-0.002834240648,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,18,0.000000000000,-0.002735801031,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,19,0.000000000000,-0.003063933089,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,20,0.000000000000,-0.002990103376,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,21,0.000000000000,-0.002973696773,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,22,0.000000000000,-0.003121356199,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,23,0.000000000000,-0.002809630744,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,24,0.000000000000,-0.002875257156,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,25,0.000000000000,-0.002867053854,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,26,0.000000000000,-0.003063933089,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,27,0.000000000000,-0.003006509979,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,28,0.000000000000,-0.003047526486,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,29,0.000000000000,-0.003129559500,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,30,0.000000000000,-0.003236202419,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,31,0.000000000000,-0.000012304952,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,32,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,33,0.000000000000,-0.001341239786,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,34,0.000000000000,-0.001456086006,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,35,0.000000000000,-0.001759608159,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,36,0.000000000000,-0.001677575145,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,37,0.000000000000,-0.001587338829,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,38,0.000000000000,-0.001677575145,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,39,0.000000000000,-0.001456086006,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,40,0.000000000000,-0.001480695910,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,41,0.000000000000,-0.001505305815,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,42,0.000000000000,-0.001562728925,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,43,0.000000000000,-0.001767811461,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,44,0.000000000000,-0.001792421365,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,45,0.000000000000,-0.001743201556,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,46,0.000000000000,-0.001710388351,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,47,0.000000000000,-0.001472492609,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,48,0.000000000000,-0.001333036484,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,49,0.000000000000,-0.001242800169,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,50,0.000000000000,-0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,51,0.000000000000,-0.001710388351,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,52,0.000000000000,-0.001620152035,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,53,0.000000000000,-0.001513509116,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,54,0.000000000000,-0.001480695910,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,55,0.000000000000,-0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,56,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,57,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,58,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,59,0.000000000000,-0.000012304952,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,60,0.000000000000,-0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,61,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,62,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,63,0.000000000000,-0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,64,0.000000000000,0.000004101651,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,65,0.000000000000,-0.001209986963,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,66,0.000000000000,-0.001431476102,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,67,0.000000000000,-0.001734998255,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,68,0.000000000000,-0.001570932226,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,69,0.000000000000,0.247538722672,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,70,0.000000000000,0.171149579641,4,,,,
2026-06-09T16:39:01.570637,0,before_update_upload,71,0.000000000000,-0.265659815558,4,,,,
