global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
5,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
5,2,optimized,,0,0.011367144580078373,0.003930508154246356,0.9956244333797573,0.99861234856396,0.253865558473302,0.1932596618829265,True,True,0.05
5,2,optimized,,1,0.003976762295527966,0.002672394254141935,0.99861458267844,0.9991603014691749,0.12921073786402534,0.09746348610978418,True,True,0.05
5,2,optimized,,2,0.0026369714766027795,0.002105232717394147,0.999166760651686,0.9993698817882802,0.08117301040951544,0.055964759207098584,True,True,0.1
5,2,optimized,,3,0.0020881455565676926,0.0016014151014306626,0.9993747939586851,0.9995052721329654,0.06691894849069702,0.05092281271303883,True,True,0.0015625
5,2,optimized,,4,0.0015943590439799135,0.0014700077480028775,0.9995093250706484,0.999535307683005,0.04004463350418976,0.029526750521911328,True,True,0.025
5,2,optimized,,5,0.001454317184512262,0.0013936687723641924,0.999544654054845,0.9995303751781551,0.027976114169440628,0.01863404618829449,True,True,0.0125
5,2,optimized,,6,0.0013923739414479254,0.0014128816814134566,0.999527442166552,0.999520247977211,0.019821725947536485,0.012357364197785702,True,True,0.003125
5,2,optimized,,7,0.0014093768508653393,0.0013966380673757102,0.9995178223807333,0.9995717008257995,0.06681841470021106,0.06529983889607864,True,True,0.025
5,3,optimized,,0,0.045212050078171355,0.040503555612262813,0.9774623126199401,0.9796104024506236,0.44379320486750823,0.2824699109121081,True,True,0.00625
5,3,optimized,,1,0.04027495841857927,0.03173335679806704,0.9797221560787468,0.9840835994715018,0.3145798011695094,0.15525270593057858,True,True,0.00625
5,3,optimized,,2,0.03229929621189683,0.025495743442202578,0.9838055361998153,0.9874898681458004,0.2934238739610262,0.17707972208470485,True,True,0.0125
5,3,optimized,,3,0.02559723185275619,0.019061036246715832,0.9874438547006074,0.9913422688863638,1.7093976646684035,1.6874722670557742,True,True,0.0015625
