sample_index,label,prediction,correct,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
0,7,7,1,0.0485337525606,0.0458595342934,0.0544518083334,0.0657622739673,0.0749263688922,0.0799722149968,0.160903915763,0.469590127468,2.319415e-05,1.965031e-05,1.610218e-05,5.870652e-06,1.017335e-05,7.064044e-06,1.379915e-05,3.53559e-05,8.153988162259145e-06,7.880240756261482e-06,9.461064321445434e-06,1.1029630336877152e-05,1.0390276258022767e-05,1.1228318218262669e-05,1.7491390771579645e-05,4.2430763434379806e-05,0.14044037952686297,0.09190662696626298,0.12242771894278948,0.07656818464938947,0.14500472327208838,0.09055291493868839,0.04587335671286312,-0.01988891725443688,0.07577728070743885,0.0008509118152388445,0.05267759187946869,-0.027294623117331315,0.137443923409138,-0.023459992353862008,0.3947856788733904,-0.07480444859460961,0.13949802718490242,0.09096427462430243,0.11842626061286499,0.07256672631946498,0.138582458012998,0.08413064967959802,-0.002595629857806297,-0.0683579038251063,0.07418926590294869,-0.0007371029892513092,0.0488557059181766,-0.0311165090786234,0.12836106955433252,-0.032542846208667486,0.39043677006531624,-0.07915335740268375,2.319414999999998e-05,1.965031000000004e-05,1.6102179999999954e-05,5.870651999999981e-06,1.0173349999999993e-05,7.064043999999987e-06,1.3799149999999988e-05,3.535589999999999e-05,0.05066582746122744,0.09190662696626298,0.057446171265962215,0.09096427462430243,6.7198287223944965e-06,1.5040161837740854e-05
1,2,2,1,0.301127493382,3.94923372369e-05,0.26051941514,0.253521502018,0.0002314686717,0.0624659284949,0.0642028227448,0.0578919053078,6.711739e-05,4.666899e-07,8.841778e-05,1.495458e-05,8.414697e-07,6.060266e-06,3.262002e-06,1.863334e-06,4.983669900532302e-05,8.297097392037739e-07,3.976346003071406e-05,4.360483338326232e-05,1.0741719553264709e-06,8.779970776563737e-06,7.65289287730793e-06,5.655950597832465e-06,0.40639522140076173,0.10526772801876172,0.002907627406928365,0.002868135069691465,0.7962273258175223,0.5357079106775223,0.11685529696378673,-0.13666620505421329,0.006267776658003938,0.006036307986303938,0.04519227499560028,-0.01727365349929972,0.03249057753908429,-0.031712245205715715,0.020806077010000312,-0.03708582829779969,0.40560213541965073,0.10447464203765072,-0.005324210389809236,-0.0053637027270461365,0.8573309281774326,0.5968115130374326,-0.16938224222277046,-0.4229037442407705,0.002001131239353214,0.0017696625676532141,0.04247462615229374,-0.01999130234260626,0.022238711818939296,-0.041964110925860706,0.015712700859872024,-0.04217920444792798,6.711738999999996e-05,4.666898999999763e-07,8.841777999999996e-05,1.4954579999999998e-05,8.414697000000058e-07,6.0602659999999735e-06,3.2620020000000092e-06,1.8633340000000105e-06,0.10907725172616348,0.5357079106775223,0.1544322352908685,0.5968115130374326,1.3260524836682452e-05,4.865431996928594e-05
2,1,1,1,3.26168374158e-05,0.345546215773,0.262013673782,0.217885673046,0.00014526292216,0.0563939958811,0.059667006135,0.0583156608045,1.62214e-07,7.705497e-05,7.220353e-05,1.63963e-05,8.315345e-07,4.761313e-06,3.20685e-06,1.794703e-06,2.468724853895971e-07,5.58025448014736e-05,3.91895352159905e-05,3.9145406596640334e-05,9.633582547599244e-07,8.002057019173553e-06,7.084168359891022e-06,5.7254655662401155e-06,0.000982204380180802,0.000949587542765002,0.4800771189006725,0.13453090312767252,0.6502133802328587,0.38819970645085866,0.1281209171777032,-0.08976475586829682,0.006193773262929105,0.006048510340769106,0.03550579569215717,-0.02088820018894283,0.03194124607563467,-0.027725760059365327,0.020039739965072603,-0.038275920839427394,-0.0008863954148006969,-0.0009190122522164969,0.47665187257509445,0.13110565680209446,0.67506361999736,0.41304994621535995,-0.09774658448974391,-0.3156322575357439,0.0021177347173288105,0.0019724717951688105,0.0322960616862463,-0.024097934194853704,0.023813205277759875,-0.035853800857240124,0.014372624069549353,-0.04394303673495065,1.622139999999987e-07,7.70549699999999e-05,7.220352999999996e-05,1.6396299999999977e-05,8.315345000000165e-07,4.761312999999959e-06,3.206849999999997e-06,1.7947030000000134e-06,0.08829791805226221,0.38819970645085866,0.1208217645484535,0.41304994621535995,1.1035104220578806e-05,3.30139947840095e-05
3,0,0,1,0.377824693918,0.33141374588,0.000204316718737,0.0104544525966,0.0771631747484,0.0668829903007,0.0722815841436,0.0637750849128,8.65713e-05,5.783369e-05,1.284484e-06,3.155038e-06,1.141821e-05,5.776466e-06,3.957635e-06,2.154464e-06,6.25787028321807e-05,5.3919934094363345e-05,1.7271333020686343e-06,1.663637236834753e-06,1.0473847323763157e-05,9.44349037045547e-06,8.52021321175921e-06,6.193507462546383e-06,0.5241884797733012,0.1463637858553012,0.36032239413751815,0.028908648257518155,0.011567144757258034,0.011362828038521034,0.024653510992754847,0.014199058396154847,0.08504975296696617,0.00788657821856617,0.043075937586689296,-0.0238070527140107,0.03941930349487641,-0.03286228064872359,0.024056848583921788,-0.039718236328878206,0.5231220112377966,0.14529731731979656,0.3547406663886032,0.02332692050860319,-0.009940908282615193,-0.010145225001352193,0.025346906241908468,0.014892453645308468,0.08419386354536923,0.007030688796969234,0.03914928072465745,-0.02773370957604255,0.03057655839930415,-0.041705025744295854,0.018564690927916433,-0.045210393984883565,8.657129999999991e-05,5.7833690000000035e-05,1.2844839999999737e-06,3.1550379999999658e-06,1.1418209999999994e-05,5.776466e-06,3.957634999999992e-06,2.154464e-06,0.03813855855720924,0.1463637858553012,0.03941771682215645,0.14529731731979656,5.381676482460968e-06,2.39925971678193e-05
4,4,4,1,0.0841851308942,0.0608657002449,0.290374070406,2.31218364206e-05,0.297050505877,0.209460422397,2.5633336918e-05,0.0580153763294,3.601539e-05,2.928819e-05,3.361141e-05,2.445176e-05,3.415172e-05,1.991195e-05,6.973386e-07,2.31811e-06,1.4063156242343593e-05,1.0401850967439136e-05,3.284300454060707e-05,1.329916386590166e-05,4.04322991419041e-05,2.8650637923252293e-05,3.484762399878824e-06,5.581453556597997e-06,0.21807287787687782,0.1338877469826778,0.18247479524053398,0.12160909499563398,0.30268033308748904,0.012306262681489044,0.19106639411385956,0.19104327227743897,0.25438272280830343,-0.04266778306869656,0.14848627438113166,-0.06097414801586834,0.006945714274331065,0.006920080937413065,0.025884127685992867,-0.032131248643407134,0.21690258362714399,0.132717452732944,0.17778656690030026,0.11692086665540026,0.25785972016084896,-0.032514350245151036,0.09901656053252837,0.09899343869610777,0.2490693331368664,-0.04798117274013358,0.14371155818903625,-0.06574886420796375,-0.01826157648417389,-0.01828720982109189,0.020652166332216365,-0.037363209997183636,3.6015389999999966e-05,2.928819000000007e-05,3.361140999999994e-05,2.445175999999993e-05,3.4151719999999995e-05,1.9911949999999964e-05,6.973385999999954e-07,2.3181100000000103e-06,0.07519245470032812,0.19104327227743897,0.068815820636997,0.132717452732944,9.228701100667719e-06,2.195223375765641e-05
5,1,1,1,3.09886454488e-05,0.346715629101,0.264586389065,0.218158856034,0.00012334738858,0.0551868341863,0.0549744330347,0.0602234564722,1.633479e-07,7.700266e-05,7.260713e-05,1.644407e-05,8.285439e-07,4.571736e-06,2.951582e-06,1.862052e-06,2.468301274330626e-07,5.599072017688176e-05,3.9486634785623826e-05,3.928990960304383e-05,9.626682575286077e-07,7.842425744232153e-06,6.5956726122384664e-06,5.891382793921337e-06,0.000989070134965759,0.0009580814895169589,0.47975121086268746,0.13303558176168745,0.6538479133403394,0.38926152427533944,0.12849419262482106,-0.08966466340917895,0.006171497460397622,0.006048150071817622,0.034092092743005946,-0.021094741443294054,0.02939869559674258,-0.02557573743795742,0.020791762136377647,-0.03943169433582236,-0.0008791420790159289,-0.0009101307244647289,0.4763156505562456,0.12960002145524557,0.6790871287459002,0.4145007396809002,-0.09871098728510024,-0.31686984331910023,0.0020923416687281676,0.0019689942801481676,0.03087643770030156,-0.02431039648599844,0.021478320399730855,-0.03349611263496915,0.015155822206083067,-0.045067634266116936,1.6334790000000217e-07,7.700265999999988e-05,7.260712999999997e-05,1.644406999999997e-05,8.285439000000185e-07,4.571735999999963e-06,2.9515819999999883e-06,1.8620520000000365e-06,0.08813377177807678,0.38926152427533944,0.12084048410586791,0.4145007396809002,1.1017499046986484e-05,3.3120495214376174e-05
6,4,4,1,0.0785397663713,0.0654622614384,0.300817131996,2.45972569246e-05,0.286758214235,0.21403747797,2.87119764835e-05,0.0543317869306,3.4933e-05,2.990856e-05,3.448083e-05,2.491672e-05,3.307199e-05,2.023893e-05,7.064729e-07,2.080611e-06,1.3132670467192291e-05,1.1135306466155178e-05,3.400542380190318e-05,1.3717456936399255e-05,3.906710956241975e-05,2.925315341043119e-05,3.554569448617917e-06,5.2538033252872895e-06,0.21151901570059278,0.13297924932929278,0.18633989884452487,0.12087763740612487,0.3105097081477119,0.009692576151711874,0.19469959804712164,0.19467500079019703,0.24634023893639856,-0.040417975298601416,0.15092461125909398,-0.06311286671090602,0.007036694807885385,0.007007982831401885,0.023232202435985047,-0.031099584494614953,0.21033978904388914,0.13180002267258914,0.18170001471325126,0.11623775327485125,0.2651678646039935,-0.03564926739200652,0.10038594884972604,0.10036135159280145,0.24091911569894117,-0.0458390985360588,0.14621712572035364,-0.06782035224964636,-0.01854099380841505,-0.018569705784898548,0.017993718522263003,-0.036338068408337,3.493299999999997e-05,2.9908560000000055e-05,3.4480829999999924e-05,2.491671999999992e-05,3.307198999999997e-05,2.0238929999999982e-05,7.06472899999999e-07,2.0806110000000086e-06,0.07498285912660635,0.19467500079019703,0.06907695248889864,0.13180002267258914,9.159860521888279e-06,2.1800329532807706e-05
7,5,5,1,0.0821578502655,0.0635116994381,0.0774903446436,0.0445003062487,6.78123687976e-05,0.362373530865,0.369786739349,0.000111734851089,3.532963e-05,2.729538e-05,2.250352e-05,4.036806e-06,5.148282e-07,4.642825e-05,2.831938e-05,1.000133e-06,1.3717543034333526e-05,1.0744708229888961e-05,1.1189919592530426e-05,9.126510405319616e-06,6.111703184001017e-07,4.875606146582977e-05,4.279471037939143e-05,7.734670905281923e-07,0.21392060695234114,0.13176275668684112,0.17005895128762025,0.10654725184952024,0.20265061564632283,0.12516027100272284,0.031543658458826396,-0.012956647789873606,0.0038347526652976133,0.003766940296500013,0.34622213638221144,-0.016151394482788572,0.2820700329885735,-0.0877167063604265,0.011167533151996714,0.011055798300907714,0.21285719201185496,0.13069934174635495,0.1652322324231255,0.10172053298502551,0.20867686626381238,0.13118652162021238,-0.03911324944579013,-0.08361355569449014,4.3520737732227754e-05,-2.4291631065372242e-05,0.3443720768954572,-0.018001453969542835,0.2274813401186539,-0.14230539923034613,0.0035743166375842295,0.0034625817864952294,3.532962999999997e-05,2.7295380000000137e-05,2.2503519999999885e-05,4.036805999999876e-06,5.148281999999648e-07,4.6428249999999946e-05,2.8319379999999994e-05,1.0001329999999867e-06,0.06188972084619757,0.13176275668684112,0.07637670983294158,0.14230539923034613,8.961526677707476e-06,2.161208696566647e-05
8,0,0,1,0.381147801876,0.329399049282,0.000135435257107,0.00807543098927,0.0832963138819,0.068569727242,0.0697367116809,0.0596395209432,8.669819e-05,5.797247e-05,1.346074e-06,2.12551e-06,1.232816e-05,5.964345e-06,3.747104e-06,1.937089e-06,6.312679473959232e-05,5.3601514697889104e-05,1.6179056861631365e-06,1.3731903093109068e-06,1.1292527408906242e-05,9.67316494088419e-06,8.292860228882648e-06,5.821869041562566e-06,0.5249567976361313,0.14380899576013134,0.36118703794389473,0.03178798866189475,0.012121780272842131,0.011986345015735131,0.016608764823184494,0.008533333833914494,0.09182761243112833,0.008531298549228336,0.044476978305677276,-0.024092748936322725,0.03732234776649827,-0.03241436391440172,0.021629628885226425,-0.038009892057973574,0.5238873899714481,0.14273958809544812,0.3555811713818656,0.026182122099865646,-0.005851391470951109,-0.005986826728058109,0.015785385014334262,0.007709954025064261,0.09111634145429451,0.007820027572394514,0.0405267797733971,-0.028042947468602898,0.02824746030574199,-0.04148925137515801,0.01616613833018074,-0.04347338261301926,8.669818999999991e-05,5.7972469999999985e-05,1.3460739999999621e-06,2.125509999999947e-06,1.2328159999999994e-05,5.964344999999994e-06,3.747103999999991e-06,1.9370889999999987e-06,0.03739562084120026,0.14380899576013134,0.03793051249720135,0.14273958809544812,5.2676863427242456e-06,2.3571395260407678e-05
9,6,6,1,0.0611656270921,0.063919775188,0.0645623728633,0.163718357682,0.324533581734,2.36042287725e-05,0.322052955627,2.3782482458e-05,3.127211e-05,2.759384e-05,3.023802e-05,1.527813e-05,3.932835e-05,3.822266e-07,2.834984e-05,9.611265e-07,1.0278596302253093e-05,1.0712279662846829e-05,1.4641544290077059e-05,2.4648303424820105e-05,4.409080651057418e-05,6.132521116857708e-07,3.2549149239657175e-05,7.237365457356268e-07,0.1893523581164133,0.1281867310243133,0.17191845258788802,0.10799867739988801,0.27230199404030225,0.20773962117700226,0.11938352118222907,-0.04433483649977092,0.29294140255770246,-0.03159217917629753,0.002850318718325782,0.0028267144895532817,0.28237342427767775,-0.03967953134932223,0.010731984698047729,0.010708202215589728,0.18802570986854328,0.12686008277644328,0.16730605171938423,0.10338627653138423,0.253215533957736,0.188653161094436,0.02817044742707188,-0.13554791025492813,0.29014926578788736,-0.03438431594611263,-0.0020202249260840577,-0.0020438291548565577,0.2797135962679101,-0.04233935935908989,0.002272680074767011,0.002248897592309011,3.127210999999996e-05,2.7593840000000047e-05,3.0238019999999945e-05,1.5278129999999957e-05,3.932834999999998e-05,3.822265999999779e-07,2.8349840000000014e-05,9.611264999999962e-07,0.07163331166646716,0.20773962117700226,0.07943297908869497,0.188653161094436,9.033988048228078e-06,2.099351369774691e-05
