global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
6,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
6,2,optimized,,0,0.005160956631064423,0.004869707581887861,0.9988607388897366,0.998928653840686,0.057382081918273355,0.044329976812128184,True,False,0.1
6,2,optimized,,1,0.004872923480671964,0.004614081727720023,0.9989273165082383,0.998986805092007,0.052393764376212626,0.03973189687357314,True,True,0.0125
6,2,optimized,,2,0.0045985876602932735,0.004337868555347945,0.9989918579940911,0.99905020810612,0.048197471552945466,0.036439187602820756,True,False,0.025
6,2,optimized,,3,0.004351471940056775,0.009228245577903665,0.9990468778988191,0.9978861063043074,0.027402433385759973,0.016039494551123253,True,True,0.05
6,2,optimized,,4,0.009343391815854378,0.009078940179647776,0.9978368458741226,0.9979013541643423,0.0715943063694167,0.06546562235832579,True,True,0.05
6,2,optimized,,5,0.009070431974590816,0.008366166353855191,0.9979161590127534,0.9981614543015654,0.06348096333851086,0.055248717407116676,True,True,0.1
6,2,optimized,,6,0.008396730467897712,0.008196605930464656,0.9981533558125204,0.9981900988168758,0.054993430029768545,0.046384979050027766,True,True,0.05
6,2,optimized,,7,0.00820834519849986,0.008520277633884427,0.99818751413414,0.9980490970310695,0.0639541997266436,0.0567914140603649,True,True,0.1
6,2,optimized,,8,0.008591424691542506,0.008127703715537598,0.998019182601719,0.998180939267093,0.056652996461137785,0.05238324414609676,True,True,0.00625
6,2,optimized,,9,0.00830816784494104,0.00780927043682132,0.9981164006898937,0.9982983047332514,0.05393507080939881,0.044531763343114664,True,False,0.0015625
6,2,optimized,,10,0.007788669610239256,0.007291215437501974,0.9982984029789762,0.9984725084914562,7.658691154653688,7.658565564658962,True,True,0.0015625
6,2,optimized,,11,0.007355856815833322,0.007066371818197312,0.9984474455163342,0.9985421263604078,0.040497562094885406,0.03232356205679926,True,False,0.1
6,2,optimized,,12,0.007095442191373044,0.00694741204259346,0.9985239740669675,0.9985306583087906,7.542166451982589,7.5420530148907154,True,False,0.003125
6,2,optimized,,13,0.0068822707172250435,0.006804074805120925,0.9985454502274174,0.9985696122975907,0.03365514267189763,0.02625479062686479,True,True,0.003125
6,2,optimized,,14,0.00681162013354431,0.006533956429660695,0.998568677251569,0.998631113951174,0.03124798699458525,0.02381437196837132,True,True,0.00625
6,2,optimized,,15,0.006401050470353947,0.006493241824366169,0.998664940742269,0.9986516525858337,0.033703941448317,0.02547856945877465,True,True,0.0015625
6,2,optimized,,16,0.006446883363266359,0.0060154209372482075,0.9986593937407426,0.9987613469731057,0.03413037196752137,0.02773291152150669,True,False,0.003125
6,2,optimized,,17,0.006132426044831751,0.006274220200740894,0.9987347564385947,0.9987122965095774,0.029872572081023487,0.02550158602949277,True,True,0.0015625
6,2,optimized,,18,0.006232194722899936,0.006002406614670823,0.9987121060593318,0.9987666124050899,0.026439304475672006,0.015382153550554093,True,True,0.00625
6,2,optimized,,19,0.00605504972478889,0.005811249774876733,0.9987600274088272,0.9988010700999073,0.03054320586505442,0.02133075820941468,True,True,0.0125
6,3,optimized,,0,0.04692492364443793,0.006502573926380624,0.9806381360384495,0.9984876601504874,0.7433525645549277,0.6515487436954227,True,True,0.003125
6,3,optimized,,1,0.006666073525797126,0.00474635044235609,0.9984066594405974,0.9989539788124654,0.21773300531853884,0.16533012764705068,True,True,0.1
6,3,optimized,,2,0.004797033516918067,0.0021398362181006456,0.9989912481283748,0.9996300255203461,0.1870999957000391,0.1486621720790799,True,True,0.1
6,3,optimized,,3,0.002125352678020609,0.0014850642365134053,0.9996327468265468,0.9997901898912933,0.09439118417869634,0.07184945964262864,True,True,0.1
6,3,optimized,,4,0.0014867271974381752,0.001178836436560944,0.9997840921480218,0.9997723930245858,0.05978156163260985,0.04289996038594467,True,True,0.00625
6,3,optimized,,5,0.21519346218757848,0.001136463803595849,0.886931780130151,0.9997920525305946,0.039091640984611965,0.026161959996782645,True,True,0.0015625
6,3,optimized,,6,0.0011065986293024967,0.0011404430895067357,0.9997687118128374,0.9997802063244801,0.031730798228679975,0.018277061450633746,True,True,0.0125
6,3,optimized,,7,0.0010972465597868283,0.0011105862610483997,0.9997651450707197,0.999770367930535,0.03035943348533924,0.02021859792350671,True,True,0.1
6,4,optimized,,0,0.014725815426793085,0.013582576380038664,0.9927088798066924,0.9931938231064944,0.11191982555340427,0.09975586574419935,True,True,0.0015625
6,4,optimized,,1,0.013980692608077033,0.012942269474456548,0.9929987481128701,0.9935084741554112,0.07728414735728727,0.0675570364230101,True,True,0.00625
6,4,optimized,,2,0.012667475134503267,0.012731009743164256,0.9936469581284775,0.9936186866667276,0.035000817817350614,0.027184674024722615,True,True,0.003125
6,4,optimized,,3,0.3912906331851334,0.012502715397334904,0.7957217229970338,0.9937895633613479,0.06021331182688419,0.04143927937259827,True,True,0.025
6,4,optimized,,4,0.012719275571141525,0.012800610059230971,0.9936860359808273,0.9936419020455599,0.06254933465903145,0.04073892527849234,True,True,0.0125
6,4,optimized,,5,0.013463539774570026,0.013273223670660148,0.9932960643098191,0.9934187549007656,0.0867924797439858,0.06255900690648254,True,True,0.0015625
6,4,optimized,,6,0.013226931670892412,0.012885692411174546,0.9934410520601774,0.9935656120888692,0.08518481475756248,0.06193331486774253,True,True,0.1
6,4,optimized,,7,0.012838371091882787,0.012778619148074216,0.9935882127323521,0.9936031416358642,3.6398124650085086,3.638977545263887,True,True,0.0015625
6,4,optimized,,8,0.012802510752867076,0.012701784881673204,0.9935837847511558,0.9936359576813869,0.06133654670536863,0.03928880751574248,True,True,0.0125
6,4,optimized,,9,0.012662441154231496,0.012982894292365118,0.9936567200894298,0.9935459135683126,0.05528176767693914,0.03496025869997879,True,True,0.0125
6,4,optimized,,10,0.012981469662415868,0.012364080617963694,0.9935447170096946,0.9938029907867286,0.062345791778454514,0.03601344436190582,True,True,0.025
6,4,optimized,,11,0.012748167842802695,0.012486875342569464,0.9936138338218636,0.9937791254553949,0.052266239860542685,0.036558881785504586,True,True,0.003125
6,4,optimized,,12,0.01268261399632755,0.012524883835100102,0.9936847546128204,0.9937510296116546,0.038009744488395183,0.0223339368325935,True,True,0.0015625
6,4,optimized,,13,0.012591910025445796,0.012540801663600668,0.9937161942372251,0.9937371595045966,0.0399379662490803,0.023457882193156736,True,True,0.05
6,4,optimized,,14,0.012387870992962341,0.012458697072939898,0.9938134923416034,0.99378362735443,0.03966415166561348,0.022559429680264975,True,True,0.0015625
6,5,optimized,,0,0.08179221069488465,0.029891627392538526,0.958792607039483,0.9849492511261406,0.8413766856023378,0.8070783259297106,True,True,0.1
