sample_index,label,prediction,correct,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
0,7,7,1,0.0485337525606,0.0458595342934,0.0544518083334,0.0657622739673,0.0749263688922,0.0799722149968,0.160903915763,0.469590127468,4.120127e-06,4.352849e-06,4.181126e-06,9.461071e-06,9.11674e-06,7.782467e-06,1.562997e-05,4.285316e-05,8.060139029107031e-06,8.039762492166944e-06,9.522943373155785e-06,1.1117140387772842e-05,1.0397360699700396e-05,1.1237832434920138e-05,1.6427982563909596e-05,4.2522734568680755e-05,0.025259450084389713,-0.02327430247621029,0.02660177840249343,-0.01925775589090657,0.037357599107233005,-0.017094209226166994,0.07356649821897475,0.007804224251674749,0.06790802025753195,-0.007018348634668048,0.05802359574101646,-0.021948619255783543,0.1553060518800713,-0.005597863882928711,0.47747147081566393,0.007881343347663938,0.024517287569457452,-0.02401646499114255,0.023920481687239314,-0.021939052606160685,0.006229706030395146,-0.04822210230300485,0.0694651554808701,0.0037028815135700943,0.06594572386746061,-0.008980645024739387,0.0545348151344118,-0.025437399862388202,0.1536975304602421,-0.007206385302757912,0.4739572235673757,0.004367096099375689,4.120127000000001e-06,4.3528490000000025e-06,4.181125999999976e-06,9.461070999999997e-06,9.11674e-06,7.782467e-06,1.562997e-05,4.285316e-05,0.013734583370750356,0.02327430247621029,0.017984003462892424,0.04822210230300485,2.5611545515064975e-06,5.341817373155785e-06
1,2,2,1,0.301127493382,3.94923372369e-05,0.26051941514,0.253521502018,0.0002314686717,0.0624659284949,0.0642028227448,0.0578919053078,5.500532e-05,1.048154e-06,4.27044e-05,3.739967e-05,1.523421e-06,8.823915e-06,7.748546e-06,5.295583e-06,4.9224696255326493e-05,8.773506369379191e-07,3.999335367182229e-05,4.3966283828489634e-05,1.105803022621273e-06,8.778650584136725e-06,6.813926800155557e-06,5.664703167980905e-06,0.33722361832921244,0.03609612494721243,0.006405634663570249,0.006366142326333349,0.38155603426323936,0.12103661912323938,0.2908088055195065,0.0372873035015065,0.011347532575103557,0.011116063903403558,0.0657883003953748,0.0033223719004747965,0.0769928596837434,0.0127900369389434,0.05900357882210847,0.0011116735143084713,0.33656181537983076,0.03543432199783075,0.0005444724071455576,0.0005049800699086576,0.3096858292069832,0.04916641406698319,0.18574313901544395,-0.06777836300255605,0.004270867694905982,0.004039399023205982,0.06285061986481667,0.0003846913699166732,0.07334950580538349,0.009146683060583485,0.05365878200429591,-0.004233123303504088,5.5005319999999995e-05,1.0481540000000044e-06,4.270439999999998e-05,3.739966999999999e-05,1.5234209999999835e-06,8.823915000000012e-06,7.748545999999996e-06,5.295582999999981e-06,0.028640792019427732,0.12103661912323938,0.02133599698681111,0.06777836300255605,2.124463628183785e-06,6.5666138284896356e-06
2,1,1,1,3.26168374158e-05,0.345546215773,0.262013673782,0.217885673046,0.00014526292216,0.0563939958811,0.059667006135,0.0583156608045,1.644237e-07,5.941684e-05,4.105743e-05,3.102198e-05,1.365187e-06,7.879194e-06,7.461386e-06,5.255881e-06,2.5367248686443967e-07,5.6883515690424e-05,3.944047992883301e-05,3.9491550978026325e-05,9.932420273944666e-07,7.999239413605061e-06,6.327837798026194e-06,5.733667610315702e-06,0.0010080398596549738,0.0009754230222391738,0.363117032329035,0.01757081655603504,0.36684065735241694,0.10482698357041692,0.2412177687303129,0.02333209568431288,0.010168892219293221,0.010023629297133222,0.058744761451740485,0.002350765570640484,0.07413951538059496,0.014472509245594962,0.0585612176908798,0.0002455568863797969,-0.0005423935910086586,-0.0005750104284244586,0.36091137062105944,0.015365154848059448,0.30607628160125894,0.044062607819258914,0.13703238745932322,-0.08085328558667679,0.004166190204400018,0.004020927282240018,0.055669571537980606,-0.0007244243431193953,0.07093753235204343,0.011270526217043435,0.05301868245089797,-0.00529697835360203,1.644237000000046e-07,5.9416840000000027e-05,4.1057430000000006e-05,3.1021980000000014e-05,1.3651869999999968e-06,7.87919400000001e-06,7.4613859999999884e-06,5.255880999999991e-06,0.02172472247909406,0.10482698357041692,0.020271114359803062,0.08085328558667679,1.8515524180167316e-06,8.469570978026324e-06
3,0,0,1,0.377824693918,0.33141374588,0.000204316718737,0.0104544525966,0.0771631747484,0.0668829903007,0.0722815841436,0.0637750849128,7.092408e-05,5.703505e-05,1.379653e-06,1.763366e-06,1.263764e-05,8.559381e-06,7.870806e-06,5.120215e-06,6.181375546994017e-05,5.50155808212986e-05,1.7481801208523008e-06,1.6797044555566766e-06,1.047351789661748e-05,9.43811740203303e-06,7.620388756943356e-06,6.200097089469588e-06,0.4348174846409499,0.05699279072294988,0.34856108293100285,0.017147337051002853,0.012326948214689378,0.012122631495952378,0.013711414035303257,0.003256961438703257,0.09413420950113706,0.016971034752737063,0.06381601912829661,-0.003066971172403385,0.07820768721718446,0.00592610307358446,0.0570496221735439,-0.006725462739256095,0.4336414729683219,0.055816779050321896,0.3432039456178362,0.011790199737836182,-0.004303641715846032,-0.004507958434583032,0.012252017789374008,0.0017975651927740078,0.0933307193911457,0.01616754464274571,0.06003380154788657,-0.006849188752813429,0.07462178881515685,0.0023402046715568503,0.051371064647018294,-0.012404020265781704,7.092407999999997e-05,5.703505000000004e-05,1.3796530000000081e-06,1.7633660000000127e-06,1.263764e-05,8.559381000000001e-06,7.870806e-06,5.120215000000001e-06,0.015276161555823672,0.05699279072294988,0.0139591825935516,0.055816779050321896,1.99439252649983e-06,9.110324530059834e-06
4,4,4,1,0.0841851308942,0.0608657002449,0.290374070406,2.31218364206e-05,0.297050505877,0.209460422397,2.5633336918e-05,0.0580153763294,2.424867e-05,1.77506e-05,6.991317e-05,4.547526e-05,7.332123e-05,5.192376e-05,9.834403e-07,1.297062e-05,1.3896342901500584e-05,1.0606301664788616e-05,3.310677087590693e-05,1.3531235757094348e-05,4.0446980348232286e-05,2.866006278303837e-05,5.943569839363655e-07,5.5907299152897275e-06,0.14866242459949372,0.06447729370529372,0.10848010755973843,0.04761440731483843,0.6246614374156219,0.33428736700962186,0.3536022120325926,0.353579090196172,0.5461491248129441,0.2490986189359441,0.387127020210116,0.17766659781311603,0.009771882495791924,0.009746249158873925,0.14451912084875576,0.08650374451935576,0.1466719367293422,0.0624868058351422,0.1009336883012728,0.04006798805637281,0.5583955523250349,0.2680214819190349,0.15216860284813655,0.15214548101171596,0.535122116860317,0.23807161098331697,0.37866404350670924,0.16920362110970924,-0.0013111963629842543,-0.0013368296999022543,0.13583139672566943,0.07781602039626943,2.424867000000001e-05,1.7750600000000002e-05,6.991316999999998e-05,4.5475260000000005e-05,7.332123e-05,5.192375999999995e-05,9.83440299999998e-07,1.2970619999999982e-05,0.16537167108165196,0.353579090196172,0.12614372987643296,0.2680214819190349,1.8769246133776598e-05,3.6806399124093076e-05
5,1,1,1,3.09886454488e-05,0.346715629101,0.264586389065,0.218158856034,0.00012334738858,0.0551868341863,0.0549744330347,0.0602234564722,1.625101e-07,5.9981e-05,4.097334e-05,2.678832e-05,1.243217e-06,7.788047e-06,6.501378e-06,4.619427e-06,2.5362925854523223e-07,5.7075293297643406e-05,3.973982832783898e-05,3.963822071186689e-05,9.92736430727374e-07,7.839546127982329e-06,5.854985766644235e-06,5.899868385946065e-06,0.000996308065057019,0.000965319419608219,0.3665648108537554,0.019849181752755407,0.3660893285216361,0.10150293945663613,0.20829807699036668,-0.009860779043633333,0.009260372152820868,0.009137024764240869,0.05806519844414836,0.002878364257848362,0.06460046621714272,0.009626033182442713,0.05146982402267627,-0.008753632449523735,-0.0005281871888578911,-0.0005591758343066911,0.3643952878340861,0.01767965873308608,0.319230901999636,0.054644512934636014,0.0996791532946247,-0.1184797027393753,0.0039051753154145386,0.0037818279268345386,0.05515314859114801,-3.368559515198877e-05,0.06144733162400383,0.006472898589303826,0.0462184991250485,-0.0140049573471515,1.6251009999999906e-07,5.998100000000001e-05,4.0973340000000006e-05,2.678832000000002e-05,1.2432169999999916e-06,7.788046999999992e-06,6.5013779999999966e-06,4.619426999999992e-06,0.020321659290836097,0.10150293945663613,0.026957052462480743,0.1184797027393753,2.4136314451858154e-06,1.284990071186689e-05
6,4,4,1,0.0785397663713,0.0654622614384,0.300817131996,2.45972569246e-05,0.286758214235,0.21403747797,2.87119764835e-05,0.0543317869306,2.93603e-05,2.455998e-05,9.359124e-05,5.885948e-05,9.164809e-05,6.948518e-05,1.161771e-06,1.618177e-05,1.297738505529025e-05,1.1353126756745934e-05,3.427855745841236e-05,1.3957423588678519e-05,3.908240230386248e-05,2.9262398118872984e-05,6.007780079549727e-07,5.262341685548932e-06,0.18000052724411342,0.10146076087281342,0.15009460367903196,0.08463234224063196,0.8362206792784599,0.5354035472824599,0.4576739600188794,0.4576493627619548,0.6826607265627967,0.3959025123277968,0.5180593755568462,0.3040218975868462,0.011543852432139175,0.011515140455655675,0.18029787120251542,0.1259660842719154,0.1773978375027198,0.09885807113141981,0.14035165432901753,0.07488939289061752,0.7541246699434075,0.4533075379474075,0.1868525121650971,0.1868279149081725,0.6681820704400316,0.38142385620503166,0.5073324426511282,0.2932949646811282,-0.00304413299551725,-0.0030728449720007498,0.16901863097240005,0.11468684404180005,2.9360299999999997e-05,2.455998000000008e-05,9.359124e-05,5.885947999999998e-05,9.164809000000002e-05,6.948517999999997e-05,1.1617709999999984e-06,1.6181769999999942e-05,0.2520689559750092,0.5354035472824599,0.20079517834719726,0.4533075379474075,2.9759174753079192e-05,5.931268254158764e-05
7,5,5,1,0.0821578502655,0.0635116994381,0.0774903446436,0.0445003062487,6.78123687976e-05,0.362373530865,0.369786739349,0.000111734851089,1.540731e-05,8.157785e-06,8.647697e-06,2.356083e-06,5.634726e-07,4.976934e-05,4.405765e-05,1.108853e-06,1.3555107622937688e-05,1.0962271210592075e-05,1.1273187141555982e-05,9.217229720370103e-06,6.149655276449627e-07,4.8765632036885656e-05,3.786925708127062e-05,7.772308706313129e-07,0.09445829652331554,0.01230044625781554,0.049855069363808596,-0.01365663007429141,0.0772655972881041,-0.00022474735549589397,0.01832020664713928,-0.026180099601560723,0.004197148184039931,0.004129335815242332,0.37106435073315447,0.008690819868154454,0.4377756116367481,0.06798887228774808,0.012354880546227196,0.012243145695138196,0.0935342383271154,0.011376388061615395,0.04614602469575013,-0.017365674742349874,0.07321760315923159,-0.004272741484368403,-0.007445440742186785,-0.05194574699088679,0.0007020951364637932,0.0006342827676661932,0.3700524828825793,0.007678952017579288,0.43130161148786395,0.06151487213886392,0.003233861367705468,0.0031221265166164677,1.540730999999999e-05,8.15778500000001e-06,8.647696999999983e-06,2.35608299999997e-06,5.634725999999739e-07,4.976933999999998e-05,4.405764999999998e-05,1.1088529999999876e-06,0.01817676211943083,0.06798887228774808,0.019738848089993294,0.06151487213886392,2.714817673554731e-06,6.861146720370104e-06
8,0,0,1,0.381147801876,0.329399049282,0.000135435257107,0.00807543098927,0.0832963138819,0.068569727242,0.0697367116809,0.0596395209432,7.180052e-05,5.684145e-05,1.446271e-06,1.368048e-06,1.365007e-05,8.836602e-06,7.51901e-06,4.616639e-06,6.235504967364364e-05,5.469131547409434e-05,1.6387360479828516e-06,1.3877977475666545e-06,1.1291994506233288e-05,9.667874481846337e-06,7.36911960426045e-06,5.827616116167017e-06,0.4401907152311629,0.059042913355162874,0.34737792580822585,0.017978876526225873,0.01292216790845743,0.01278673265135043,0.010637537838525042,0.002562106849255041,0.10167551450153556,0.018379200619635563,0.06588289062738814,-0.0026868366146118594,0.07471209203515905,0.004975380354259054,0.0514387600250473,-0.008200760918152701,0.43901652658029194,0.05786872470429194,0.3419605971282084,0.012561547846208443,-0.0022452728097203944,-0.0023807080668273944,0.008317077201312487,0.00024164621204248588,0.10091855423692025,0.01762224035502026,0.06206156636194236,-0.006508160880057644,0.07105552873960472,0.0013188170587047215,0.045768788894620355,-0.013870732048579644,7.180051999999994e-05,5.6841450000000025e-05,1.446271000000002e-06,1.3680480000000116e-06,1.3650070000000006e-05,8.836601999999993e-06,7.519009999999999e-06,4.616638999999998e-06,0.015826600986081674,0.059042913355162874,0.014046572146466568,0.05786872470429194,2.0447543919163937e-06,9.445470326356368e-06
9,6,6,1,0.0611656270921,0.063919775188,0.0645623728633,0.163718357682,0.324533581734,2.36042287725e-05,0.322052955627,2.3782482458e-05,9.934891e-06,7.384574e-06,8.085779e-06,2.749895e-05,4.526719e-05,3.350492e-07,3.618319e-05,1.018938e-06,1.0159885128440195e-05,1.0926450529546548e-05,1.4708592698738922e-05,2.4810375519514045e-05,4.41053389032866e-05,6.206579172932201e-07,3.263505998226508e-05,7.272610136007578e-07,0.06090828833877029,-0.0002573387533297139,0.04512970726639369,-0.018790067921606313,0.07224496232634066,0.007682589463040665,0.213823726320062,0.050105368638062,0.33718250772990654,0.012648925995906557,0.0024980201437604516,0.0024744159149879515,0.35953161671624945,0.037478661089249465,0.01135304433861986,0.011329261856161859,0.05983265774267609,-0.0013329693494239098,0.04247584930541298,-0.02144392588258702,-0.011658202830788871,-0.07622057569408887,0.2102080823253583,0.04648972464335829,0.3329326975942245,0.008399115860224515,-0.002162541276159422,-0.0021861455049319222,0.3575179475599022,0.0354649919329022,0.002903752623521204,0.002879970141063204,9.934891e-06,7.384573999999995e-06,8.085778999999996e-06,2.7498950000000002e-05,4.5267190000000005e-05,3.3504919999997447e-07,3.618319000000001e-05,1.0189379999999925e-06,0.017595828704043068,0.050105368638062,0.024302177376072494,0.07622057569408887,2.29569070691905e-06,6.622813698738921e-06
