sample_index,label,prediction,correct,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
0,7,7,1,0.0485337525606,0.0458595342934,0.0544518083334,0.0657622739673,0.0749263688922,0.0799722149968,0.160903915763,0.469590127468,3.603308e-05,3.138008e-05,3.605846e-05,1.011871e-05,1.640569e-05,1.258092e-05,3.054934e-05,6.978564e-05,1.470990039211695e-05,1.2514730342511209e-05,1.4605151723449527e-05,1.5899021259311397e-05,1.888501666348918e-05,1.942176469414283e-05,3.74083735916269e-05,8.908193734611465e-05,0.12048380662848383,0.07195005406788382,0.12118930509040127,0.07532977079700126,0.20051314874140094,0.14606134040800095,0.056010585800392004,-0.009751688166907996,0.06682774442528112,-0.008098624466918877,0.053935827061286856,-0.026036387935513147,0.13290226534738922,-0.028001650415610785,0.3695259457415815,-0.10006418172641851,0.11959744860108729,0.07106369604048729,0.11765351325215428,0.07179397895875428,0.2019031825090153,0.1474513741756153,-0.01714171761083243,-0.08290399157813243,0.0651578637560575,-0.009768505136142497,0.050981942499514765,-0.028990272497285238,0.13107645923716993,-0.029827456525830076,0.3673059037290828,-0.10228422373891721,3.603308000000008e-05,3.138008000000004e-05,3.6058459999999984e-05,1.0118710000000023e-05,1.6405689999999994e-05,1.2580919999999981e-05,3.0549340000000005e-05,6.978564000000011e-05,0.05816171224803192,0.14606134040800095,0.06801043733139554,0.1474513741756153,1.2862206387075908e-05,2.1453308276550472e-05
1,2,2,1,0.301127493382,3.94923372369e-05,0.26051941514,0.253521502018,0.0002314686717,0.0624659284949,0.0642028227448,0.0578919053078,0.000105051,5.061666e-07,0.0001278508,2.311198e-05,1.222306e-06,1.033873e-05,8.709038e-06,4.311961e-06,9.018833011047601e-05,1.0384526415500644e-06,6.282473623531239e-05,6.219005197804013e-05,1.564187793152274e-06,1.5092430190783965e-05,1.5191084107249183e-05,1.1441519252275828e-05,0.35125902004849036,0.050131526666490345,0.0019548063138771824,0.0019153139766402824,0.7109501203630744,0.4504307052230744,0.12793286286561667,-0.12558863915238333,0.004979001369493614,0.004747532697793614,0.04432330491834765,-0.01814262357655235,0.03788791768321332,-0.026314905061586687,0.022832512054425748,-0.03505939325337425,0.3505285537586676,0.04940106037666758,-0.005816679629738447,-0.005856171966975347,0.755864899557561,0.495345484417561,-0.13461975128040457,-0.38814125329840454,0.0010425514671488292,0.0008110827954488293,0.04296370048944161,-0.019502228005458387,0.03559207819459921,-0.028610744550200795,0.020585533643859625,-0.03730637166394038,0.00010505100000000018,5.061666000000501e-07,0.0001278508,2.311198000000001e-05,1.2223059999998942e-06,1.0338730000000002e-05,8.709038000000054e-06,4.311960999999977e-06,0.0890413299509869,0.4504307052230744,0.1281217996343321,0.495345484417561,1.727578475215788e-05,6.50260637646876e-05
2,1,1,1,3.26168374158e-05,0.345546215773,0.262013673782,0.217885673046,0.00014526292216,0.0563939958811,0.059667006135,0.0583156608045,1.958508e-07,0.0001245286,0.0001031788,2.583319e-05,1.247364e-06,8.937375e-06,8.234475e-06,4.208495e-06,4.3355989347355686e-07,9.012615210197438e-05,6.150406690462305e-05,5.59853866860791e-05,1.4002115284534604e-06,1.374011301131704e-05,1.4090822328794422e-05,1.1587852625761065e-05,0.0006548663038306429,0.0006222494664148429,0.4809272155418515,0.13538099976885154,0.5737545660951483,0.3117408923131483,0.14299570844434015,-0.07488996460165986,0.005081073858965784,0.0049358109368057845,0.03831553752681589,-0.018078458354284108,0.03582337233624173,-0.02384363379875827,0.022284643302314302,-0.036031017502185694,-0.0013238309791256525,-0.0013564478165414525,0.4761341890053006,0.1305879732323006,0.5890019170455588,0.3269882432635588,-0.0627938597160671,-0.28067953276206714,0.0013884901356632229,0.0012432272135032229,0.03624812655731929,-0.020145869323780707,0.03393943035683136,-0.025727575778168636,0.019308028645054917,-0.03900763215944508,1.9585080000000507e-07,0.0001245286000000001,0.0001031788,2.583319000000005e-05,1.2473639999999803e-06,8.937375000000009e-06,8.234475000000067e-06,4.208494999999998e-06,0.07569037834276356,0.3117408923131483,0.1032170626936707,0.3269882432635588,1.5582297158410154e-05,4.1674733095376946e-05
3,0,0,1,0.377824693918,0.33141374588,0.000204316718737,0.0104544525966,0.0771631747484,0.0668829903007,0.0722815841436,0.0637750849128,0.0001332794,9.471702e-05,1.866607e-06,6.519416e-06,1.950746e-05,9.869608e-06,1.072492e-05,4.987955e-06,0.00011334397828329816,8.643127702745882e-05,1.847006994272938e-06,2.622550420425363e-06,1.9114293115172756e-05,1.6162490277224867e-05,1.7040732425877034e-05,1.2574335958153882e-05,0.44564631880373123,0.06782162488573124,0.36579542926702663,0.03438168338702663,0.010379790125056373,0.010175473406319373,0.03608723930584516,0.02563278670924516,0.07946264687839369,0.002299472129993693,0.04231212584220337,-0.024570864458496627,0.04665783822725864,-0.02562374591634136,0.026412006663426028,-0.037363078249373974,0.4444430628648914,0.06661836894689138,0.3633718610386607,0.031958115158660705,-0.008244434869829426,-0.008448751588566426,0.03486892323908998,0.02441447064248998,0.0786503328951561,0.0014871581467561096,0.03990421858660232,-0.026978771714097675,0.044915391317942366,-0.027366192825657637,0.02355705962902531,-0.04021802528377469,0.0001332794000000004,9.471702000000006e-05,1.8666070000000066e-06,6.519416000000015e-06,1.9507460000000017e-05,9.869608000000008e-06,1.0724920000000018e-05,4.987955e-06,0.028483591142816005,0.06782162488573124,0.028436231788361827,0.06661836894689138,6.590734102578469e-06,1.9935421716701847e-05
4,4,4,1,0.0841851308942,0.0608657002449,0.290374070406,2.31218364206e-05,0.297050505877,0.209460422397,2.5633336918e-05,0.0580153763294,4.93436e-05,3.754935e-05,5.330061e-05,3.728548e-05,6.199471e-05,3.523995e-05,8.855644e-07,5.233484e-06,2.5436598474402904e-05,1.6762198772769616e-05,5.286448574282941e-05,2.019630088320687e-05,7.379077261039028e-05,4.9317658933476836e-05,7.551365559721113e-07,1.1377802990445817e-05,0.1649901912562916,0.0808050603620916,0.1450149149746036,0.08414921472970359,0.29639294470527594,0.006018874299275945,0.2063881242420032,0.20636500240558261,0.2525323004152474,-0.044518205461752614,0.15107765162232933,-0.05838277077467066,0.003852571442492752,0.003826938105574752,0.027712121356534596,-0.030303254972865405,0.16397897235735706,0.07979384146315706,0.14133535026990157,0.08046965002500157,0.2549184403709273,-0.03545563003507268,0.10850314776384781,0.10848002592742721,0.24804923137111487,-0.04900127450588512,0.14872754327610702,-0.06073287912089298,0.0009745074859394062,0.0009488741490214063,0.025018139502187293,-0.03299723682721271,4.934360000000009e-05,3.7549350000000034e-05,5.3300609999999997e-05,3.728548e-05,6.199470999999996e-05,3.523994999999999e-05,8.855644000000198e-07,5.2334840000000105e-06,0.06429616513893965,0.20636500240558261,0.055984926506708846,0.10848002592742721,1.1795996813141503e-05,2.3907001525597096e-05
5,1,1,1,3.09886454488e-05,0.346715629101,0.264586389065,0.218158856034,0.00012334738858,0.0551868341863,0.0549744330347,0.0602234564722,1.973472e-07,0.0001244617,0.00010421,2.594016e-05,1.24745e-06,8.602266e-06,7.251266e-06,4.481296e-06,4.334964804321652e-07,9.043266501503642e-05,6.198221997010187e-05,5.619603042052544e-05,1.3979322480542424e-06,1.3457100273071774e-05,1.3012092312390162e-05,1.1943222516685313e-05,0.0006598698163874065,0.0006288811709386064,0.48066884894397954,0.13395321984297953,0.5794888420176955,0.3149024529526955,0.14358782466894465,-0.07457103136505536,0.005081424175594988,0.004958076787014988,0.03687888733981202,-0.018307946846487982,0.03154600649429748,-0.023428426540402524,0.023729167527129738,-0.036494288945070265,-0.0013192188132551041,-0.001350207458703904,0.4758337983039168,0.1291181692029168,0.5953101837942866,0.3307237947292866,-0.06438649070098892,-0.28254534673498893,0.001377435198818583,0.001254087810238583,0.03482280979935144,-0.020364024386948558,0.02966114471609288,-0.025313288318607123,0.020779673618333716,-0.03944378285386629,1.973472000000005e-07,0.0001244617000000001,0.00010421000000000007,2.594016000000004e-05,1.2474499999999539e-06,8.602266000000026e-06,7.251266000000091e-06,4.481296000000045e-06,0.07590554055633059,0.3149024529526955,0.1037640876869446,0.3307237947292866,1.5622113008252598e-05,4.222778002989812e-05
6,4,4,1,0.0785397663713,0.0654622614384,0.300817131996,2.45972569246e-05,0.286758214235,0.21403747797,2.87119764835e-05,0.0543317869306,4.737491e-05,3.909662e-05,5.496694e-05,3.815771e-05,5.977895e-05,3.621546e-05,9.075962e-07,4.775066e-06,2.3752113735226002e-05,1.79630680957601e-05,5.4742043564431595e-05,2.078830584070587e-05,7.129022825980783e-05,5.0377313752319185e-05,7.605055255580986e-07,1.0685453316141049e-05,0.1584074826654237,0.0798677162941237,0.15099044391166255,0.08552818247326255,0.305659038574572,0.004841906578571975,0.21121622122795064,0.21119162397102603,0.24350651466726844,-0.04325169956773153,0.1552597733317557,-0.058777704638244305,0.003948418885667649,0.003919706909184149,0.025284725906769223,-0.029047061023830777,0.1573790519677607,0.0788392855964607,0.1472846964307078,0.08182243499230779,0.2634129403715371,-0.0374041916244629,0.11068798629091466,0.11066338903399006,0.2389016795080074,-0.04785653472699258,0.1529278113068648,-0.06110966666313519,0.0010500823613418947,0.0010213703848583947,0.0225656056972686,-0.0317661812333314,4.737491000000009e-05,3.909662000000005e-05,5.496693999999999e-05,3.8157709999999996e-05,5.9778949999999954e-05,3.6215459999999996e-05,9.0759620000002e-07,4.775066000000013e-06,0.06455320018199688,0.21119162397102603,0.05631038178194238,0.11066338903399006,1.17601573458233e-05,2.3622796264773998e-05
7,5,5,1,0.0821578502655,0.0635116994381,0.0774903446436,0.0445003062487,6.78123687976e-05,0.362373530865,0.369786739349,0.000111734851089,4.785642e-05,3.542886e-05,3.522609e-05,6.746984e-06,5.862472e-07,8.26595e-05,6.154182e-05,1.273056e-06,2.4805549690921156e-05,1.7112494358309092e-05,1.750472330297052e-05,1.3065167375309226e-05,9.54416567287383e-07,8.504200194929622e-05,8.575764935170113e-05,8.417908843174767e-07,0.16001750761276878,0.07785965734726878,0.136825620697752,0.073313921259652,0.19588452262653414,0.11839417798293414,0.03734690748384647,-0.007153398764853533,0.0023880481742393446,0.0023202358054417445,0.3543706260728501,-0.008002904792149934,0.26773237299402425,-0.10205436635497578,0.00674103185672575,0.00662929700563675,0.15904567659152663,0.07688782632602663,0.13312011399401186,0.06960841455591185,0.2025293379349435,0.1250389932913435,-0.03398863796907452,-0.07848894421777453,-0.0010883948029656726,-0.0011562071717632727,0.3524103111639093,-0.009963219701090709,0.2641492450693503,-0.10563749427964975,0.0027725208601680623,0.002660786009079062,4.78564200000001e-05,3.5428860000000074e-05,3.522609000000003e-05,6.746984000000048e-06,5.862471999999971e-07,8.265949999999999e-05,6.154182000000003e-05,1.2730559999999968e-06,0.049465994914114075,0.11839417798293414,0.05868023569407991,0.1250389932913435,1.1600568975884463e-05,2.4215829351701123e-05
8,0,0,1,0.381147801876,0.329399049282,0.000135435257107,0.00807543098927,0.0832963138819,0.068569727242,0.0697367116809,0.0596395209432,0.0001344879,9.411774e-05,1.747147e-06,4.351591e-06,2.080127e-05,1.030683e-05,1.014287e-05,4.488933e-06,0.00011433672838582739,8.59133183872021e-05,1.685975806197183e-06,2.2263868195070175e-06,2.0613655155574212e-05,1.6552801292301954e-05,1.646116069871467e-05,1.1791803296522009e-05,0.4496871801542048,0.06853937827820478,0.36348102067550697,0.03408197139350699,0.009715499394153063,0.009580064137046063,0.024087572533822363,0.016012141544552362,0.08473291615782498,0.0014366022759249863,0.044186546010155314,-0.024383181231844686,0.04412567996965151,-0.025611031711248483,0.02376960664393985,-0.03586991429926015,0.44848802391079107,0.06734022203479106,0.3610079131010678,0.0316088638190678,-0.004233852264632965,-0.004369287521739965,0.02129145699548099,0.013216026006210989,0.08407941128944776,0.0007830974075477698,0.041821513777160826,-0.026748213464839174,0.04236039773995785,-0.027376313940942143,0.020952937504192422,-0.03868658343900758,0.00013448790000000034,9.411774000000007e-05,1.747146999999991e-06,4.351591000000009e-06,2.0801270000000025e-05,1.030683000000001e-05,1.0142870000000014e-05,4.488933000000013e-06,0.026939285608948562,0.06853937827820478,0.02626607595426831,0.06734022203479106,6.3245894666538435e-06,2.0151171614172624e-05
9,6,6,1,0.0611656270921,0.063919775188,0.0645623728633,0.163718357682,0.324533581734,2.36042287725e-05,0.322052955627,2.3782482458e-05,3.979018e-05,3.684326e-05,5.473026e-05,2.295168e-05,6.971411e-05,3.208413e-07,6.076791e-05,1.222649e-06,1.8579271477503868e-05,1.7040996112814157e-05,2.248975471358189e-05,3.574436834864307e-05,8.042422906368912e-05,8.242337296297083e-07,7.432112783446102e-05,7.550016774624845e-07,0.13304642158906665,0.07188079449696666,0.14228800808235598,0.07836823289435597,0.30434291325906726,0.23978054039576727,0.12704554650772099,-0.03667281117427901,0.2839768839906115,-0.04055669774338849,0.0013754829432917827,0.0013518787145192827,0.26436554437595927,-0.05768741125104071,0.006474118859338381,0.006450336376880381,0.1318008048531033,0.07063517776100331,0.1384689373636664,0.07454916217566639,0.29456792327810233,0.23000555041480233,0.014403718716263173,-0.14931463896573682,0.2814419954296281,-0.043091586304371876,-0.0018385909234285222,-0.0018621951522010223,0.2627210670668083,-0.05933188856019167,0.0026334168615227346,0.0026096343790647345,3.97901800000001e-05,3.684326000000004e-05,5.4730260000000004e-05,2.295168e-05,6.971410999999996e-05,3.2084130000001007e-07,6.0767910000000046e-05,1.2226490000000231e-06,0.06659358788089972,0.23978054039576727,0.07892497921412976,0.23000555041480233,1.3910092836882564e-05,3.224050528641811e-05
