global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
7,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
7,2,optimized,,0,4.0543626067759725e-14,4.0543626067759725e-14,0.999999999999987,0.999999999999987,4.1546191228579805e-06,2.991318720804125e-06,True,False,0.1
7,2,optimized,,1,4.0543626067759725e-14,4.0543626067759725e-14,0.999999999999987,0.999999999999987,4.1546191228579805e-06,2.991318720804125e-06,True,False,0.1
7,3,optimized,,0,5.932654769923146e-07,5.932654769923146e-07,0.9999997112658818,0.9999997112658818,0.0019287877033214147,0.001447658851032401,True,False,0.1
7,3,optimized,,1,5.932654769923146e-07,5.932654769923146e-07,0.9999997112658818,0.9999997112658818,0.0019287877033214147,0.001447658851032401,True,False,0.1
7,4,optimized,,0,2.645037271890937e-14,2.645037271890937e-14,0.99999999999999,0.99999999999999,2.035268005864149e-06,1.4866332697979482e-06,True,False,0.1
7,4,optimized,,1,2.645037271890937e-14,2.645037271890937e-14,0.99999999999999,0.99999999999999,2.035268005864149e-06,1.4866332697979482e-06,True,False,0.1
7,5,optimized,,0,4.5796364823828647e-07,4.5796364823828647e-07,0.9999997849237673,0.9999997849237673,0.0042194446360285754,0.0027513082931242003,True,False,0.1
7,5,optimized,,1,4.5796364823828647e-07,4.5796364823828647e-07,0.9999997849237673,0.9999997849237673,0.004219444636028575,0.0027513082931242003,True,False,0.1
7,6,optimized,,0,2.3142191042227838e-12,2.3142191042227838e-12,0.9999999999991749,0.9999999999991749,1.239359703282594e-05,9.694901699471368e-06,True,False,0.1
7,6,optimized,,1,2.3142191042227838e-12,2.3142191042227838e-12,0.9999999999991749,0.9999999999991749,1.239359703282594e-05,9.694901699471368e-06,True,False,0.1
7,7,optimized,,0,9.446456192732895e-08,9.446456192732895e-08,0.9999999527677527,0.9999999527677527,0.0008221922107505698,0.0006373582489465159,True,False,0.1
7,7,optimized,,1,9.446456192732895e-08,9.446456192732895e-08,0.9999999527677527,0.9999999527677527,0.0008221922107505698,0.0006373582489465159,True,False,0.1
