sample_index,label,prediction,correct,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
0,7,7,1,0.0485337525606,0.0458595342934,0.0544518083334,0.0657622739673,0.0749263688922,0.0799722149968,0.160903915763,0.469590127468,1.710322e-06,3.85691e-07,2.192815e-06,9.302271e-07,4.287683e-06,2.947671e-06,1.835838e-05,8.633383e-05,1.47279340728167e-05,1.2527443366903972e-05,1.459690624111583e-05,1.5872743937615734e-05,1.884620692779093e-05,1.9411929408631444e-05,3.734933445293815e-05,8.879150708961567e-05,0.005711119191992047,-0.042822633368607955,0.001487665625752143,-0.044371868667647855,0.012198801045413632,-0.042253007287986366,0.005157464411094823,-0.060604809556205175,0.017504240642315955,-0.05742212824988405,0.012643997012801117,-0.06732821798399889,0.07998722531374663,-0.08091669044925337,0.4586384678234206,-0.010951659644579392,0.005430825774095319,-0.04310292678650468,4.0674052490266566e-05,-0.04581886024090973,0.009513137240906896,-0.0449386710924931,0.0008292953478962212,-0.06493297861940378,0.017299280078818674,-0.05762708881338133,0.010444472922890196,-0.06952774207390981,0.07915219758825452,-0.08175171817474548,0.45798678849374774,-0.011603338974252253,1.7103219999999987e-06,3.856910000000577e-07,2.1928149999999773e-06,9.302270999999987e-07,4.287682999999973e-06,2.9476709999999856e-06,1.8358379999999975e-05,8.633383e-05,0.05083387690102038,0.08091669044925337,0.05241291559695002,0.08175171817474548,1.3122173299678553e-05,1.899095445293815e-05
1,2,2,1,0.301127493382,3.94923372369e-05,0.26051941514,0.253521502018,0.0002314686717,0.0624659284949,0.0642028227448,0.0578919053078,7.231919e-05,5.408154e-07,7.558732e-05,1.27577e-05,6.700023e-07,1.683282e-06,1.592183e-06,4.837116e-07,9.030810478814019e-05,1.0362800765289417e-06,6.279921334456011e-05,6.207693314717546e-05,1.5718075014753476e-06,1.5085227862890867e-05,1.5166711506317725e-05,1.1403220182921101e-05,0.24148874536977208,-0.05963874801222793,0.0020860027339434824,0.002046510396706582,0.42049816251531236,0.15997874737531237,0.07073260251977655,-0.18278889949822347,0.0027352491987176217,0.0025037805270176215,0.00722041658641751,-0.05524551190848249,0.006937120833195361,-0.05726570191160464,0.0025696618242514583,-0.05532224348354854,0.2410859890373183,-0.06004150434468172,-0.002551041194814002,-0.0025905335320509024,0.4490521076336583,0.18853269249365834,-0.08510178802391077,-0.3386232900419108,0.000589009607344931,0.000357540935644931,0.0064806077315789305,-0.05598532076332107,0.005692629619191657,-0.058510193125608345,0.0013415672119659657,-0.056550338095834034,7.231918999999997e-05,5.40815399999974e-07,7.558731999999997e-05,1.2757700000000022e-05,6.700022999999934e-07,1.683282000000006e-06,1.5921829999999684e-06,4.837115999999664e-07,0.07184876788914046,0.18278889949822347,0.09514892666658877,0.3386232900419108,1.4923688427611191e-05,4.931923314717546e-05
2,1,1,1,3.26168374158e-05,0.345546215773,0.262013673782,0.217885673046,0.00014526292216,0.0563939958811,0.059667006135,0.0583156608045,1.70755e-07,8.293392e-05,5.698e-05,1.293824e-05,6.162879e-07,1.152972e-06,1.445278e-06,4.587316e-07,4.3246555850640965e-07,9.023203087905645e-05,6.147450346021192e-05,5.5882700421550896e-05,1.4072082538219244e-06,1.3733714194857519e-05,1.40674105560378e-05,1.1548980319290375e-05,0.0005701862910192361,0.0005375694536034362,0.3198880502601258,-0.025658165512874198,0.3169841886194999,0.05497051483749987,0.0717335716646005,-0.1461521013813995,0.002515962981999264,0.002370700059839264,0.004945658631456269,-0.05144833724964373,0.006297057639454087,-0.05336994849554591,0.002436958468843398,-0.0558787023356566,-0.0006516479751503862,-0.0006842648125661862,0.31734536844069017,-0.02820084733230982,0.32772018752804966,0.06570651374604963,-0.04278322266536105,-0.26066889571136104,0.000678402777467696,0.0005331398553076959,0.0037781043607171133,-0.05261589152038289,0.005354482428779131,-0.05431252370622087,0.0007742779599382507,-0.05754138284456175,1.7075500000000055e-07,8.293392000000005e-05,5.697999999999999e-05,1.2938240000000033e-05,6.162878999999967e-07,1.1529719999999988e-06,1.4452780000000013e-06,4.5873159999996116e-07,0.048798254915757816,0.1461521013813995,0.06503293244109498,0.26066889571136104,1.1510353642916661e-05,4.2944460421550896e-05
3,0,0,1,0.377824693918,0.33141374588,0.000204316718737,0.0104544525966,0.0771631747484,0.0668829903007,0.0722815841436,0.0637750849128,0.0001130788,6.030744e-05,1.82603e-06,2.002714e-07,4.799014e-06,1.78223e-06,2.295409e-06,7.049618e-07,0.00011349568381164225,8.654359186710578e-05,1.8413789765432196e-06,2.6208592757783364e-06,1.907241137339901e-05,1.615460655449678e-05,1.7013527619720058e-05,1.2533233191479046e-05,0.37759352033560367,-0.0002311735823963268,0.23261446459759194,-0.09879928128240806,0.010158347454279843,0.009954030735542843,0.0011103660794876174,-0.009344086517112382,0.01959172259279505,-0.05757145215560494,0.007644852765496739,-0.05923813753520326,0.010001067461845864,-0.06228051668175414,0.003745027874079497,-0.060030057038720504,0.3768895681255263,-0.0009351257924736789,0.23068568402912307,-0.10072806185087693,0.007068930272363716,0.006864613553626716,-0.002863727858468293,-0.013318180455068293,0.019478166762213506,-0.05768500798618649,0.006267148224604169,-0.06061584207609583,0.00898056392535622,-0.06330102021824378,0.0020456923390246365,-0.06172939257377536,0.00011307879999999995,6.0307440000000055e-05,1.8260299999999858e-06,2.002714000000263e-07,4.799014000000005e-06,1.782230000000002e-06,2.2954090000000077e-06,7.049617999999831e-07,0.04468109194109281,0.09879928128240806,0.045647155563293386,0.10072806185087693,1.053514205877056e-05,2.6236151867105782e-05
4,4,4,1,0.0841851308942,0.0608657002449,0.290374070406,2.31218364206e-05,0.297050505877,0.209460422397,2.5633336918e-05,0.0580153763294,5.98467e-06,1.750842e-06,3.525072e-05,2.502216e-05,5.794154e-05,2.342787e-05,8.054716e-07,6.847336e-07,2.546878929076811e-05,1.6775606792957e-05,5.2840620247529615e-05,2.0159447932615287e-05,7.363242275406272e-05,4.928879767669658e-05,7.526914571864233e-07,1.1340424639597114e-05,0.019984051947375434,-0.06420107894682457,0.006753249257885545,-0.054112450987014456,0.19610250750181077,-0.09427156290418923,0.1387305311667661,0.1387074093303455,0.2365432937431185,-0.060507212133881494,0.10049354839678272,-0.10896687400021728,0.0035094293915380334,0.0034837960546200333,0.00363756790555006,-0.05437780842384994,0.019506323272145888,-0.06467880762205411,0.0046707375561980125,-0.056194962688701985,0.16985849167234282,-0.12051557873365717,0.0714111193153608,0.0713879974789402,0.23356507972377133,-0.06348542615322866,0.09913652133049387,-0.11032390106650612,0.0017040726553445157,0.0016784393184265157,0.0021880169281223837,-0.055827359401277615,5.9846699999999975e-06,1.7508420000000154e-06,3.5250719999999945e-05,2.5022159999999956e-05,5.7941539999999936e-05,2.342787000000001e-05,8.054715999999944e-07,6.847335999999656e-07,0.07232852409761781,0.1387074093303455,0.06801155905784906,0.12051557873365717,1.3652722251476178e-05,2.586092767669658e-05
5,1,1,1,3.09886454488e-05,0.346715629101,0.264586389065,0.218158856034,0.00012334738858,0.0551868341863,0.0549744330347,0.0602234564722,1.671254e-07,8.373636e-05,5.755261e-05,1.254885e-05,8.923519e-07,2.640494e-05,6.291023e-07,5.226706e-07,4.324124666992219e-07,9.053887596214946e-05,6.19524551534413e-05,5.6092885519578086e-05,1.40497125774376e-06,1.3450793913606196e-05,1.2990280510738596e-05,1.1903233494180987e-05,0.0005580663052976853,0.0005270776598488853,0.322983176681869,-0.023732452419131023,0.320169662755081,0.055583273690081036,0.0695746740502048,-0.1485841819837952,0.003642979762083126,0.003519632373503126,0.11326365204366184,0.058076817857361844,0.00274099062202091,-0.05223344241267909,0.0027766269973236203,-0.05744682947487638,-0.0007118717195916122,-0.0007428603650404122,0.3201279403934252,-0.02658768870757483,0.3316986969580649,0.06711230789306494,-0.04651242923766937,-0.2646712852716694,0.0011200477144582416,0.0009967003258782416,0.11211448249222197,0.05692764830592197,0.0009250839086635404,-0.05404934912603646,0.0008243849141647275,-0.059399071558035275,1.67125400000001e-07,8.373636e-05,5.7552609999999996e-05,1.2548850000000004e-05,8.923518999999782e-07,2.6404939999999998e-05,6.29102299999965e-07,5.226705999999773e-07,0.04996296348390957,0.1485841819837952,0.06631086394415268,0.2646712852716694,1.1527523781365651e-05,4.3544035519578085e-05
6,4,4,1,0.0785397663713,0.0654622614384,0.300817131996,2.45972569246e-05,0.286758214235,0.21403747797,2.87119764835e-05,0.0543317869306,5.162887e-06,2.174076e-06,3.783909e-05,2.638905e-05,5.409008e-05,2.453342e-05,8.213081e-07,5.565647e-07,2.378201236178638e-05,1.797767539487377e-05,5.4717331788163856e-05,2.0749669529399333e-05,7.11375407177281e-05,5.034793944176312e-05,7.581046217315842e-07,1.0650311958785882e-05,0.01723994840257346,-0.06129981796872654,0.008385723631022544,-0.05707653780737746,0.2105018118945285,-0.09031532010147153,0.1463089886519129,0.1462843913949883,0.22081991058623535,-0.06593830364876463,0.10523579096642575,-0.10880168700357425,0.003578428818158528,0.0035497168416750284,0.002956685476048053,-0.051375101454551944,0.016759056541149762,-0.06178070983015024,0.006227561680669694,-0.05923469975773031,0.18308608216196243,-0.1177310498340376,0.07495565633125054,0.07493105907432594,0.21765970893939057,-0.0690985052956094,0.10390818250583211,-0.11012929546416789,0.001749423826001649,0.001720711849518149,0.0014865818766872391,-0.05284520505391276,5.162886999999998e-06,2.17407600000002e-06,3.7839089999999954e-05,2.6389049999999954e-05,5.409007999999994e-05,2.453342e-05,8.2130809999999e-07,5.565646999999714e-07,0.07308010952764121,0.1462843913949883,0.06843390451993153,0.1177310498340376,1.3744909738996276e-05,2.5814519441763122e-05
7,5,5,1,0.0821578502655,0.0635116994381,0.0774903446436,0.0445003062487,6.78123687976e-05,0.362373530865,0.369786739349,0.000111734851089,5.603305e-06,1.231773e-06,2.562678e-06,4.441639e-07,4.022255e-07,8.42311e-05,6.880001e-05,1.244295e-06,2.483632217276739e-05,1.7130822588844473e-05,1.7494362647545635e-05,1.3039868130268051e-05,9.556923709979603e-07,8.500008918281846e-05,8.562989920249384e-05,8.356656451216661e-07,0.01871059527041399,-0.06344725499508601,0.004751125514542974,-0.05876057392355703,0.014256377790857191,-0.06323396685274281,0.002462580919157354,-0.04203772532954265,0.0016420644773589503,0.0015742521085613502,0.3613082249630139,-0.0010653059019861133,0.29976075783691275,-0.07002598151208728,0.006610173003101369,0.006498438152012369,0.018258219086952722,-0.06389963117854727,0.0031321469909324218,-0.060379552447167584,0.011821822746973864,-0.06566852189662613,-0.0023042286651440477,-0.04680453491384405,-0.0009432333710599154,-0.0010110457398575154,0.35991338602664297,-0.002460144838357048,0.29682630562553913,-0.0729604337234609,0.0034364089575387377,0.0033246741064497376,5.6033049999999955e-06,1.2317729999999971e-06,2.562677999999994e-06,4.441638999999895e-07,4.0222550000003505e-07,8.423109999999994e-05,6.880000999999994e-05,1.2442950000000025e-06,0.03833043734694695,0.07002598151208728,0.03956356735553879,0.0729604337234609,1.0152553781326768e-05,1.923301717276739e-05
8,0,0,1,0.381147801876,0.329399049282,0.000135435257107,0.00807543098927,0.0832963138819,0.068569727242,0.0697367116809,0.0596395209432,0.0001147139,5.990022e-05,1.855471e-06,1.726271e-07,5.563258e-06,1.995375e-06,1.832739e-06,6.156279e-07,0.00011448977427879782,8.602502744976375e-05,1.6804366045642068e-06,2.225540078324466e-06,2.0568399948330493e-05,1.6544640048084004e-05,1.6434843622651797e-05,1.1753261978533328e-05,0.3830534576987588,0.0019056558227588116,0.23104375852428768,-0.0983552907577123,0.010322130035837348,0.010186694778730347,0.0009570975997587117,-0.007118333389511289,0.02271170858183531,-0.06058460530006468,0.008559135513908448,-0.060010591728091554,0.00798522022827127,-0.061751491452628725,0.003270451882018323,-0.05636906906118168,0.38235258611122674,0.0012047842352267413,0.22908365180388895,-0.10031539747811102,0.00735503662329072,0.00721960136618372,-0.003224950765463825,-0.011300381754733826,0.02259586207342075,-0.060700451808479244,0.00717728740560486,-0.06139243983639514,0.006942332266590051,-0.06279437941430994,0.001570529870816073,-0.058068991072383926,0.00011471389999999997,5.9900220000000035e-05,1.8554709999999916e-06,1.7262710000001498e-07,5.563258e-06,1.995375000000003e-06,1.8327390000000096e-06,6.156278999999845e-07,0.04453521653633492,0.0983552907577123,0.045374553370727946,0.10031539747811102,1.0483878280290727e-05,2.612480744976375e-05
9,6,6,1,0.0611656270921,0.063919775188,0.0645623728633,0.163718357682,0.324533581734,2.36042287725e-05,0.322052955627,2.3782482458e-05,2.704124e-06,1.501006e-06,9.842458e-06,1.325586e-05,7.009993e-05,2.965884e-07,6.129302e-05,1.155205e-06,1.860194453870152e-05,1.7059799279493533e-05,2.24795788299528e-05,3.5693927442596644e-05,8.025271271084316e-05,8.263724603270464e-07,7.420682930127322e-05,7.494193355938137e-07,0.009029629785459289,-0.052135997306640716,0.005789595894764777,-0.058130179293235225,0.054754362287671214,-0.00980801057562878,0.07349455438188741,-0.09022380330011258,0.28617928231389855,-0.038354299420101434,0.0012722121443103599,0.0012486079155378598,0.2670528990520939,-0.05500005657490609,0.0061368927015279465,0.006113110219069947,0.008407822713013796,-0.052757804379086205,0.004577949047119195,-0.05934182614088081,0.03421482426517626,-0.030347548598123733,0.051441610736109374,-0.11227674694589063,0.2850252766749609,-0.03950830505903907,-0.0011956276492921056,-0.0012192318780646057,0.2662195326075182,-0.0558334230194818,0.0034120224045512317,0.0033882399220932316,2.7041239999999965e-06,1.5010060000000174e-06,9.842457999999988e-06,1.3255859999999971e-05,7.009993000000002e-05,2.9658840000000726e-07,6.129301999999997e-05,1.1552049999999804e-06,0.03887675807565408,0.09022380330011258,0.04433414074283251,0.11227674694589063,1.1316745478449262e-05,2.2438067442596644e-05
