global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
6,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
6,2,optimized,,0,0.007941470560493795,0.007116462358884138,0.9961658971574234,0.9966350601541368,0.09420604019593677,0.07741363800527899,True,True,0.05
6,2,optimized,,1,0.007138342105836733,0.006469699736587922,0.9966208911760457,0.9969983453066493,0.08390920907517681,0.07084262736288183,True,True,0.0125
6,2,optimized,,2,0.006446262149950919,0.00610676025854924,0.9970139967359776,0.9972116835184223,0.06274079279166993,0.06251249328155474,True,True,0.05
6,2,optimized,,3,0.006129731532678534,0.005706552686215293,0.9971988392092781,0.9974599258596403,0.06789021541381841,0.05638572803089204,True,True,0.003125
6,2,optimized,,4,0.005700103135468703,0.005359039293315277,0.9974595120157296,0.9976719123922667,0.05826257411753802,0.04940560809544151,True,True,0.0015625
6,2,optimized,,5,0.005359782260092895,0.005116499199047872,0.9976747568432696,0.9978312315768865,0.04995305179636494,0.04194068161702629,True,True,0.05
6,2,optimized,,6,0.005131484856714679,0.004938653198315576,0.9978237269300113,0.9979520342378467,0.04277902998457172,0.03629722708880927,True,True,0.0015625
6,2,optimized,,7,0.004940927011116747,0.0048146611074958495,0.9979496165124639,0.9980403779232988,0.03605166464781446,0.030580787608828514,True,True,0.0125
6,2,optimized,,8,0.004819281219718172,0.004711478981349883,0.9980342799028997,0.9981117505668645,0.02903378276456308,0.02408124130476746,True,True,0.00625
6,2,optimized,,9,0.0047188475003502985,0.004676240303047543,0.9981058636026816,0.9981461576824716,0.025356620103492523,0.021163863180372795,True,True,0.0125
6,3,optimized,,0,0.03131949767144164,0.025160830078291122,0.9863035950432476,0.9887361759796602,0.2429696814832751,0.16992103110260567,True,True,0.00625
6,3,optimized,,1,0.025198742518146144,0.019562810833432528,0.9887151286248242,0.9910280810552021,0.239054166233902,0.1793319246751076,True,True,0.003125
6,3,optimized,,2,0.019535955103199668,0.015263168882435216,0.9910385723097024,0.9928347183195227,0.20976647986454028,0.15988472445324636,True,True,0.00625
6,3,optimized,,3,0.01529135313008536,0.01230265985677851,0.9928215778325681,0.9941173003394254,0.17648826886783975,0.13361895396232462,True,False,0.0125
6,3,optimized,,4,0.012307174029498878,0.012092068932316635,0.9941139497461038,0.9942022351513855,0.8866754024253813,0.7882237849743599,True,True,0.05
6,3,optimized,,5,0.012096150705664232,0.010205905840230838,0.9941988122808654,0.9950324560457317,0.14503436590159444,0.10972598049130126,True,True,0.05
6,3,optimized,,6,0.010237416012563087,0.008948356856652049,0.995018800019203,0.9955938940347323,0.11378553960294441,0.08557972024686722,True,True,0.05
6,3,optimized,,7,0.008908628397899696,0.007975389789987094,0.9956126172634001,0.9960306578371174,0.08872613220918896,0.06414015892283978,True,True,0.025
6,3,optimized,,8,0.007952756756239613,0.007742102334773588,0.9960406008640439,0.9961367774891399,0.05288107813314179,0.037954686086956554,True,True,0.00625
6,3,optimized,,9,0.007712849629117881,0.007582810751470967,0.996150351511781,0.9962093968023855,0.042409672188180696,0.031834746239577924,True,True,0.00625
6,3,optimized,,10,0.007621121153011836,0.007423880354252309,0.9961904542812969,0.9962849721465296,0.035528607569385764,0.02813734351571745,True,True,0.1
6,3,optimized,,11,0.007468901769134641,0.0073856999302835315,0.9962624009301603,0.9963017756304668,0.03149871896602909,0.02573847838134762,True,True,0.0015625
6,4,optimized,,0,0.021713510657355644,0.019989036605157513,0.989088024825282,0.9899596314537975,0.13498042562311408,0.09789606915418352,True,True,0.025
6,4,optimized,,1,0.020019271181399678,0.01924751174778405,0.9899441118730289,0.9903330366242774,0.09806008250784805,0.07943102378795033,True,True,0.05
6,4,optimized,,2,0.01912323612452605,0.027615384663105126,0.9903960205421335,0.9861687485762192,0.09007940413764559,0.06084950224545275,True,True,0.1
6,4,optimized,,3,0.026789486873925617,0.027255230741373506,0.9865685873631768,0.9863030704075549,0.08883579330720691,0.07105420119458115,True,True,0.05
6,4,optimized,,4,0.027311689274594812,0.02635765814596364,0.9862709910840812,0.9867593738399195,0.06471816074476344,0.04637573458765852,True,False,0.025
