global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
7,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
7,2,optimized,,0,0.012993456964406734,0.004956656132417615,0.9935570471083164,0.9977070518058176,0.29897517379828886,0.2248081606468703,True,True,0.003125
7,2,optimized,,1,0.00497782966353885,0.002865211242162487,0.9977016324438488,0.9987886755741211,0.15568093169366667,0.11951541563352823,True,True,0.025
7,2,optimized,,2,0.0028677543954011963,0.0022919666927988225,0.998788016143635,0.9990729116232115,1.748837264455008,1.7470062681306775,True,True,0.00625
7,2,optimized,,3,0.0023121650239399075,0.002102089397271231,0.9990645011209404,0.9991594964507937,0.04542737176750574,0.030433363959897836,True,True,0.003125
7,2,optimized,,4,0.0020879336000428047,0.0019893095587744155,0.9991681841390307,0.999211466506203,0.0331023697035877,0.028529419537799028,True,False,0.0015625
7,2,optimized,,5,0.0019949251709651906,0.0018961009580208067,0.9992104717428062,0.9992503143298528,0.029184299882823967,0.027464655964528278,True,True,0.0125
7,2,optimized,,6,0.001915719431281829,0.001829518340975186,0.9992407475867041,0.9992787077790478,0.026003417829068093,0.024609450936776217,True,True,0.025
7,2,optimized,,7,0.001866263670384059,0.0017791926499429102,0.9992592660907439,0.9992970241548235,0.025911326247341174,0.024425934058420577,True,True,0.003125
7,3,optimized,,0,0.009234387100225115,0.0062271847972015446,0.9969674007876199,0.998154330443764,0.2216318909419153,0.1372922856843485,True,True,0.025
7,3,optimized,,1,0.006240286652751136,0.0057205437020497315,0.9981528520141236,0.9983040261758087,0.19809157404315358,0.12441072906401593,True,True,0.05
7,3,optimized,,2,0.005714223369011044,0.004828531586684835,0.9983047377794155,0.9985773655098525,0.12321030040008787,0.0727775791455951,True,True,0.025
7,3,optimized,,3,0.004826585787509173,0.004357408120854868,0.9985708654490829,0.9986595762835002,0.0931189892753871,0.059898439576418064,True,True,0.1
7,3,optimized,,4,0.004328860434897946,0.0040819735095927335,0.9986741767121433,0.9987064272747,0.0724227577757081,0.04456911123631468,True,True,0.0125
7,3,optimized,,5,0.004084373166529052,0.0039175486547156635,0.9987031740116454,0.9987155423509814,0.0577514937452266,0.03653206118113699,True,True,0.00625
