global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
9,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
9,2,optimized,,0,0.005409276324558762,0.005080090962695117,0.9964228846174968,0.9966190852833137,0.0808106539048117,0.06487001513914663,True,True,0.025
9,2,optimized,,1,0.0051045919142342615,0.004800679994304293,0.9966033680117676,0.9967779654412559,0.07940579588417701,0.06412855074127857,True,True,0.0125
9,2,optimized,,2,0.004807226504653617,0.004510656439162408,0.9967755295865173,0.9969470321178052,0.0771504304203617,0.06257992419671933,True,True,0.05
9,2,optimized,,3,0.004499932077276446,0.004223469090545207,0.9969635245876978,0.9971201948356417,0.07501667326723804,0.06087053253636523,True,True,0.0125
9,2,optimized,,4,0.004246353718795741,0.003970869793908278,0.997105617421974,0.9972663640795991,0.07313792014933726,0.05918966946537197,True,True,0.0125
9,2,optimized,,5,0.003958095161430199,0.0037184087059556736,0.9972750403857447,0.9974112828987721,0.07077327821584406,0.057273886010488675,True,True,0.025
9,2,optimized,,6,0.0037351271569410747,0.003465705755619301,0.9973946716370025,0.9975497167535591,0.06890174138221872,0.05561192680803814,True,True,0.0125
9,2,optimized,,7,0.0034661365386468527,0.0032228190350307327,0.9975427141563055,0.9976787021395006,0.06646740575254877,0.05331783549121662,True,True,0.0125
9,2,optimized,,8,0.0032588603160184403,0.003011638011174478,0.9976563954119714,0.9977847574395666,0.0637807384594073,0.05090124036413451,True,True,0.05
9,2,optimized,,9,0.002984344681609425,0.0028246373310222075,0.9977978846751271,0.9978792119149907,0.06110402271608189,0.048479266505075565,True,True,0.05
9,2,optimized,,10,0.002858992659597754,0.00268035084505784,0.997856399428927,0.9979484871952701,0.059184121667931404,0.046840794251026364,True,True,0.0125
9,2,optimized,,11,0.0026475974551288346,0.002504446168559106,0.9979658058135034,0.9980303831664111,6.953220741500592,6.952992733361962,True,True,0.0125
9,2,optimized,,12,0.002518613368472572,0.002408781825778662,0.998021834180847,0.9980664521359306,0.05500025399203574,0.043066329711894655,True,True,0.0125
