sample_index,label,prediction,correct,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,expected_input_power_0,expected_input_power_1,expected_input_power_2,expected_input_power_3,expected_input_power_4,expected_input_power_5,expected_input_power_6,expected_input_power_7,feature_sum,expected_input_power_sum,feature_min,feature_max,feature_valid,finite_ok,nonnegative_ok,sum_ok
200,1,1,1,2.98446539091e-05,0.346474558115,0.2645008564,0.219770684838,9.45146675804e-05,0.0541745573282,0.0614750832319,0.053479898721,2.98446539091e-05,0.346474558115,0.2645008564,0.219770684838,9.45146675804e-05,0.0541745573282,0.0614750832319,0.053479898721,0.9999999979555894,0.9999999979555894,2.98446539091e-05,0.346474558115,True,True,True,True
201,5,5,1,0.0602065101266,0.074300326407,0.0627498328686,0.0271445699036,2.72998877335e-05,0.388747245073,0.386796712875,2.74484482361e-05,0.0602065101266,0.074300326407,0.0627498328686,0.0271445699036,2.72998877335e-05,0.388747245073,0.386796712875,2.74484482361e-05,0.9999999455897697,0.9999999455897697,2.72998877335e-05,0.388747245073,True,True,True,True
202,7,7,1,0.0517591536045,0.0400744117796,0.0634147599339,0.0689761042595,0.0740602687001,0.0792506635189,0.158651098609,0.46381354332,0.0517591536045,0.0400744117796,0.0634147599339,0.0689761042595,0.0740602687001,0.0792506635189,0.158651098609,0.46381354332,1.0000000037255,1.0000000037255,0.0400744117796,0.46381354332,True,True,True,True
203,2,2,1,0.303218454123,3.1194613257e-05,0.258591204882,0.253474056721,7.60803668527e-05,0.0564301237464,0.062352322042,0.0658266469836,0.303218454123,3.1194613257e-05,0.258591204882,0.253474056721,7.60803668527e-05,0.0564301237464,0.062352322042,0.0658266469836,1.0000000834781098,1.0000000834781098,3.1194613257e-05,0.303218454123,True,True,True,True
204,3,3,1,0.0392449833453,0.0693123191595,2.24126924877e-05,0.329469949007,0.218996241689,0.286417216063,3.31889023073e-05,0.0565036684275,0.0392449833453,0.0693123191595,2.24126924877e-05,0.329469949007,0.218996241689,0.286417216063,3.31889023073e-05,0.0565036684275,0.999999979286095,0.999999979286095,2.24126924877e-05,0.329469949007,True,True,True,True
205,0,0,1,0.387035250664,0.332898795605,0.000126455837744,0.00758272735402,0.0746901035309,0.0710400789976,0.0675871297717,0.0590394474566,0.387035250664,0.332898795605,0.000126455837744,0.00758272735402,0.0746901035309,0.0710400789976,0.0675871297717,0.0590394474566,0.999999989217564,0.999999989217564,0.000126455837744,0.387035250664,True,True,True,True
206,4,6,0,0.10859041661,0.0659520253539,0.30481466651,0.0476633608341,0.324718743563,0.0166958123446,0.118724472821,0.0128405606374,0.10859041661,0.0659520253539,0.30481466651,0.0476633608341,0.324718743563,0.0166958123446,0.118724472821,0.0128405606374,1.000000058674,1.000000058674,0.0128405606374,0.324718743563,True,True,True,True
207,4,4,1,0.0819535553455,0.064839810133,0.295413076878,2.18759414565e-05,0.291595876217,0.211341276765,2.29577854043e-05,0.054811514914,0.0819535553455,0.064839810133,0.295413076878,2.18759414565e-05,0.291595876217,0.211341276765,2.29577854043e-05,0.054811514914,0.9999999439793608,0.9999999439793608,2.18759414565e-05,0.295413076878,True,True,True,True
208,2,2,1,0.301761657,5.81566673645e-05,0.267796128988,0.255117028952,0.000462302647065,0.0558969005942,0.0565579272807,0.0623497962952,0.301761657,5.81566673645e-05,0.267796128988,0.255117028952,0.000462302647065,0.0558969005942,0.0565579272807,0.0623497962952,0.9999998984245294,0.9999998984245294,5.81566673645e-05,0.301761657,True,True,True,True
209,4,4,1,0.0852114334702,0.0615205764771,0.295165538788,2.38865741267e-05,0.292055308819,0.211503461003,2.60071301454e-05,0.0544937476516,0.0852114334702,0.0615205764771,0.295165538788,2.38865741267e-05,0.292055308819,0.211503461003,2.60071301454e-05,0.0544937476516,0.999999959913172,0.999999959913172,2.38865741267e-05,0.295165538788,True,True,True,True
210,1,1,1,3.51554699591e-05,0.351281911135,0.262680441141,0.221738532186,0.000156620561029,0.052410505712,0.0599935986102,0.0517032928765,3.51554699591e-05,0.351281911135,0.262680441141,0.221738532186,0.000156620561029,0.052410505712,0.0599935986102,0.0517032928765,1.0000000576916883,1.0000000576916883,3.51554699591e-05,0.351281911135,True,True,True,True
211,5,5,1,0.0641085356474,0.0749142542481,0.0654835402966,0.0273775849491,2.22499293159e-05,0.385950744152,0.382120847702,2.22688158829e-05,0.0641085356474,0.0749142542481,0.0654835402966,0.0273775849491,2.22499293159e-05,0.385950744152,0.382120847702,2.22688158829e-05,1.0000000257403987,1.0000000257403987,2.22499293159e-05,0.385950744152,True,True,True,True
212,7,7,1,0.0514290779829,0.0484517626464,0.0539450198412,0.0662090852857,0.0733199715614,0.0785351544619,0.161042079329,0.467067867517,0.0514290779829,0.0484517626464,0.0539450198412,0.0662090852857,0.0733199715614,0.0785351544619,0.161042079329,0.467067867517,1.0000000186255,1.0000000186255,0.0484517626464,0.467067867517,True,True,True,True
213,7,7,1,0.0537755712867,0.055107627064,0.0631766617298,0.0703662037849,0.0529529191554,0.0791125893593,0.165775164962,0.459733277559,0.0537755712867,0.055107627064,0.0631766617298,0.0703662037849,0.0529529191554,0.0791125893593,0.165775164962,0.459733277559,1.0000000149011,1.0000000149011,0.0529529191554,0.459733277559,True,True,True,True
214,2,2,1,0.305088162422,4.35977126472e-05,0.266067743301,0.254065781832,0.000273665762506,0.0566860102117,0.0551553666592,0.0626197382808,0.305088162422,4.35977126472e-05,0.266067743301,0.254065781832,0.000273665762506,0.0566860102117,0.0551553666592,0.0626197382808,1.000000066181853,1.000000066181853,4.35977126472e-05,0.305088162422,True,True,True,True
215,2,2,1,0.30265262723,3.70997258869e-05,0.264586418867,0.252142369747,0.000120313241496,0.0614370852709,0.0647036060691,0.0543204881251,0.30265262723,3.70997258869e-05,0.264586418867,0.252142369747,0.000120313241496,0.0614370852709,0.0647036060691,0.0543204881251,1.0000000082764828,1.0000000082764828,3.70997258869e-05,0.30265262723,True,True,True,True
216,6,6,1,0.108185023069,0.0923112258315,0.0124608837068,0.132781773806,0.338280320168,4.7869169066e-05,0.315854460001,7.84110015957e-05,0.108185023069,0.0923112258315,0.0124608837068,0.132781773806,0.338280320168,4.7869169066e-05,0.315854460001,7.84110015957e-05,0.9999999667529615,0.9999999667529615,4.7869169066e-05,0.338280320168,True,True,True,True
217,5,5,1,0.0646292567253,0.0710561275482,0.0504677705467,0.0279791969806,3.40581500495e-05,0.399616241455,0.386181503534,3.58933139069e-05,0.0646292567253,0.0710561275482,0.0504677705467,0.0279791969806,3.40581500495e-05,0.399616241455,0.386181503534,3.58933139069e-05,1.0000000482537563,1.0000000482537563,3.40581500495e-05,0.399616241455,True,True,True,True
218,7,7,1,0.0512130856514,0.0475421212614,0.0523981079459,0.067088842392,0.0756855458021,0.0797532349825,0.16104747355,0.465271681547,0.0512130856514,0.0475421212614,0.0523981079459,0.067088842392,0.0756855458021,0.0797532349825,0.16104747355,0.465271681547,1.0000000931322999,1.0000000931322999,0.0475421212614,0.465271681547,True,True,True,True
219,7,7,1,0.0501080453396,0.0517241284251,0.0581763498485,0.0689209625125,0.072150580585,0.0803754478693,0.163111656904,0.455432862043,0.0501080453396,0.0517241284251,0.0581763498485,0.0689209625125,0.072150580585,0.0803754478693,0.163111656904,0.455432862043,1.000000033527,1.000000033527,0.0501080453396,0.455432862043,True,True,True,True
220,1,1,1,2.99029306916e-05,0.344880670309,0.264130085707,0.220172822475,9.73566056928e-05,0.0530844405293,0.0605592280626,0.0570454448462,2.99029306916e-05,0.344880670309,0.264130085707,0.220172822475,9.73566056928e-05,0.0530844405293,0.0605592280626,0.0570454448462,0.9999999514654844,0.9999999514654844,2.99029306916e-05,0.344880670309,True,True,True,True
221,1,1,1,2.98728391499e-05,0.34506264329,0.26495680213,0.218991801143,0.000102624180727,0.0541340559721,0.0600000023842,0.0567220710218,2.98728391499e-05,0.34506264329,0.26495680213,0.218991801143,0.000102624180727,0.0541340559721,0.0600000023842,0.0567220710218,0.999999872960977,0.999999872960977,2.98728391499e-05,0.34506264329,True,True,True,True
222,0,0,1,0.376152932644,0.328779071569,0.000177616326255,0.00836140289903,0.0937258675694,0.0625305175781,0.066484645009,0.0637879297137,0.376152932644,0.328779071569,0.000177616326255,0.00836140289903,0.0937258675694,0.0625305175781,0.066484645009,0.0637879297137,0.999999983308485,0.999999983308485,0.000177616326255,0.376152932644,True,True,True,True
223,3,3,1,0.0427374355495,0.0692858472466,2.68301264441e-05,0.336608976126,0.199576497078,0.309198915958,0.000103254591522,0.0424622371793,0.0427374355495,0.0692858472466,2.68301264441e-05,0.336608976126,0.199576497078,0.309198915958,0.000103254591522,0.0424622371793,0.9999999938553661,0.9999999938553661,2.68301264441e-05,0.336608976126,True,True,True,True
224,0,0,1,0.383067011833,0.342418670654,0.00013341079466,0.00699475826696,0.0740057677031,0.0645544081926,0.0634495690465,0.0653763711452,0.383067011833,0.342418670654,0.00013341079466,0.00699475826696,0.0740057677031,0.0645544081926,0.0634495690465,0.0653763711452,0.9999999676360201,0.9999999676360201,0.00013341079466,0.383067011833,True,True,True,True
225,1,1,1,2.89514973701e-05,0.344493001699,0.26459223032,0.219226822257,8.96238416317e-05,0.0541817471385,0.0619829334319,0.0554047562182,2.89514973701e-05,0.344493001699,0.26459223032,0.219226822257,8.96238416317e-05,0.0541817471385,0.0619829334319,0.0554047562182,1.0000000664036017,1.0000000664036017,2.89514973701e-05,0.344493001699,True,True,True,True
226,4,4,1,0.0846251919866,0.0571257285774,0.294335126877,1.98102370632e-05,0.292852699757,0.208445936441,2.03810195671e-05,0.0625751838088,0.0846251919866,0.0571257285774,0.294335126877,1.98102370632e-05,0.292852699757,0.208445936441,2.03810195671e-05,0.0625751838088,1.0000000587044304,1.0000000587044304,1.98102370632e-05,0.294335126877,True,True,True,True
227,1,1,1,3.00225783576e-05,0.345594227314,0.263970851898,0.217185124755,0.000104965081846,0.0564909316599,0.0603595115244,0.0562643781304,3.00225783576e-05,0.345594227314,0.263970851898,0.217185124755,0.000104965081846,0.0564909316599,0.0603595115244,0.0562643781304,1.0000000129419035,1.0000000129419035,3.00225783576e-05,0.345594227314,True,True,True,True
228,2,2,1,0.305751264095,2.45689225267e-05,0.255630135536,0.252795398235,3.56124728569e-05,0.0636606961489,0.0633172988892,0.058785032481,0.305751264095,2.45689225267e-05,0.255630135536,0.252795398235,3.56124728569e-05,0.0636606961489,0.0633172988892,0.058785032481,1.0000000067804835,1.0000000067804835,2.45689225267e-05,0.305751264095,True,True,True,True
229,1,1,1,3.02616699628e-05,0.345793515444,0.263274312019,0.220229208469,8.97145800991e-05,0.0540700107813,0.0628140345216,0.0536989159882,3.02616699628e-05,0.345793515444,0.263274312019,0.220229208469,8.97145800991e-05,0.0540700107813,0.0628140345216,0.0536989159882,0.9999999734731617,0.9999999734731617,3.02616699628e-05,0.345793515444,True,True,True,True
230,2,2,1,0.304355353117,4.088670903e-05,0.266995698214,0.255912303925,0.000229114317335,0.0589712932706,0.0551625303924,0.0583328567445,0.304355353117,4.088670903e-05,0.266995698214,0.255912303925,0.000229114317335,0.0589712932706,0.0551625303924,0.0583328567445,1.0000000366898651,1.0000000366898651,4.088670903e-05,0.304355353117,True,True,True,True
231,7,7,1,0.0137592554092,0.142948225141,0.111280314624,0.102571502328,0.0234542153776,0.0866768732667,0.122131340206,0.39717823267,0.0137592554092,0.142948225141,0.111280314624,0.102571502328,0.0234542153776,0.0866768732667,0.122131340206,0.39717823267,0.9999999590224999,0.9999999590224999,0.0137592554092,0.39717823267,True,True,True,True
