global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
7,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
7,2,optimized,,0,0.04840701187761458,0.024546105117786005,0.9761764698554086,0.988855097280976,0.7672769075442888,0.6307432709354235,True,False,0.05
7,2,optimized,,1,0.02453428808407352,0.018934386563570705,0.9888694247622408,0.991763435861302,0.6410001754767142,0.5858485302271262,True,True,0.05
7,2,optimized,,2,0.018839335669286444,0.015225665495883476,0.991820126598186,0.9936203776042911,0.5554267811484148,0.513847277455155,True,True,0.0125
7,2,optimized,,3,0.015359765170706668,0.012505723373087642,0.993551896286817,0.9949302655040005,0.49615475928568203,0.46007233366537365,True,True,0.05
7,2,optimized,,4,0.01251450756207127,0.01024402831147111,0.9949199309529685,0.9959983227927045,0.4379904689933311,0.40825306906953224,True,True,0.00625
7,2,optimized,,5,0.010323400109800497,0.008751639627225208,0.9959568373726617,0.996650532523185,0.3845813119626236,0.35931716298037114,True,True,0.00625
7,2,optimized,,6,0.008638536909851613,0.00732356634846243,0.9967091782493877,0.9972686094421311,0.34740377048295656,0.3248028747384766,True,True,0.0015625
7,2,optimized,,7,0.007307942724036875,0.006362350372153171,0.9972822432516408,0.9976844611335779,0.3122724991482378,0.29340388499783804,True,True,0.025
7,2,optimized,,8,0.0063609562159672025,0.005621889182354676,0.9976906370928605,0.9980111934656113,0.2764480721907048,0.25960268873825953,True,True,0.05
7,2,optimized,,9,0.005635261483344974,0.005003351114212635,0.9979975838849514,0.9982476300328369,0.2521550508736338,0.23726452700835718,True,True,0.0125
7,2,optimized,,10,0.005011022899548497,0.004465199777303142,0.9982474124984573,0.9984669625329375,0.23098461913178528,0.21850351999306772,True,True,0.05
7,2,optimized,,11,0.0044693756527331065,0.0040496065670828744,0.9984667571516266,0.99863015005899,8.418302146062741,8.418018370653726,True,True,0.0125
7,2,optimized,,12,0.004059886084323736,0.0037586757503506258,0.9986321160824735,0.9987398731621354,0.19239557908522456,0.18300111298456753,True,True,0.00625
7,2,optimized,,13,0.003788277343238366,0.0035462665036810758,0.9987207790101947,0.998811036689976,0.18032107016529855,0.17221522774187467,True,True,0.003125
7,2,optimized,,14,0.003570898714672204,0.0034057532522630096,0.9987998520793484,0.9988580330615164,0.1650329812910236,0.15687032427252692,True,True,0.0125
7,2,optimized,,15,0.003406040865343187,0.003249023283891729,0.9988633165539288,0.998914858080048,0.15444843652584211,0.1467146296595138,True,True,0.00625
7,2,optimized,,16,0.0032744514378853047,0.0031455144483111073,0.9989008008147533,0.9989435742849567,0.147129486905812,0.14059584705504252,True,True,0.0015625
7,2,optimized,,17,0.0031506909137218085,0.0030509879730080433,0.9989451965743442,0.9989664293624135,0.1382728388470143,0.13213894258832956,True,True,0.0015625
7,2,optimized,,18,0.0030376395265494984,0.002889952917536831,0.9989740925421252,0.9990244541727678,0.1307426586432815,0.1258526560915638,True,True,0.003125
7,2,optimized,,19,0.0029053158393013336,0.0027843374270129398,0.9990156393707093,0.9990580179046611,0.12124816441694856,0.11649154020026006,True,False,0.003125
7,3,optimized,,0,0.03024985812791197,0.014823653196006007,0.9853483216819641,0.9932398312381042,0.4687038456258412,0.29627600593519926,True,True,0.00625
7,3,optimized,,1,0.014782890989216955,0.011702465672509236,0.9932550041447035,0.994676062829222,0.22990547421672133,0.1325804756643229,True,True,0.0015625
7,3,optimized,,2,0.011748197059241947,0.011087052513790385,0.9946532767452839,0.994899582275425,0.13894618929542513,0.10387545692220304,True,True,0.00625
7,3,optimized,,3,0.010995130988473543,0.0107565365792329,0.9949435510761534,0.9950479437330755,0.11253136516417574,0.09697490838579151,True,True,0.003125
7,3,optimized,,4,0.010886371081230667,0.010672543869503542,0.9949905926191503,0.9950129638658413,0.13939876578673932,0.09661408234069245,True,True,0.00625
7,3,optimized,,5,0.010584259305364687,0.010741701124047475,0.9950537125646434,0.9949797846754611,4.793099321490814,4.792902092152851,True,True,0.0015625
7,3,optimized,,6,0.010736111971256103,0.010614511620666458,0.9949773485233906,0.9950386257205498,0.10458289994708969,0.09358912626116411,True,True,0.003125
7,3,optimized,,7,0.01061897916862874,0.010588802980435326,0.9950398975473702,0.9950527436918458,0.10267699674548406,0.09244637278525222,True,True,0.00625
7,3,optimized,,8,0.010540655258270576,0.011641546319492168,0.9950800909791089,0.9946471786238484,0.10858488072284209,0.09525250012431831,True,True,0.0125
7,3,optimized,,9,0.01053842834755064,0.010508575583839455,0.9950909089487289,0.9950936672662244,0.10521206589520711,0.09433335548332908,True,True,0.05
7,3,optimized,,10,0.010450965798974277,0.010444464725793402,0.9951307028277349,0.9951375287089332,2.54544147693793,2.5432178367598337,True,True,0.00625
