global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
7,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
7,2,optimized,,0,0.0033488408243023716,0.003124069941178719,0.9993543337352838,0.99942362218322,0.04962311620411322,0.043176355810948745,True,True,0.05
7,2,optimized,,1,0.0031148872378433004,0.002927977430269425,0.9994250446247428,0.9994807355664552,0.04561344660679894,0.03953269629040944,True,False,0.003125
7,2,optimized,,2,0.002922237558826029,0.0028808615550340966,0.9994833481741431,0.9994925922701414,0.04285549662387368,0.03700908428882479,True,True,0.00625
7,2,optimized,,3,0.0028821472145700543,0.002680200228588634,0.9994914476772563,0.9995455491868915,0.04178658097235847,0.03634681586363497,True,False,0.00625
7,2,optimized,,4,0.0026802410624379423,0.0025571618475115844,0.9995457381932844,0.9995814674523535,0.03845459810531643,0.0332641042466728,True,True,0.00625
7,2,optimized,,5,0.002555279403861896,0.00243977588120842,0.9995839020473806,0.9996142532971384,0.03717472445689045,0.032007708593105574,True,True,0.05
7,2,optimized,,6,0.00245114541175555,0.0023047853344953296,0.9996124888122424,0.9996443979051735,0.03473354795244606,0.029725515806658477,True,True,0.00625
7,2,optimized,,7,0.002326671010169453,0.0022134221597673357,0.9996429012523494,0.9996720783110822,0.03242641713878044,0.02741273577205164,True,True,0.0015625
7,2,optimized,,8,0.002219840071997908,0.0018593207862810685,0.9996716069390686,0.9997456069111952,2.8358590606161127,2.835698467729772,True,True,0.003125
7,2,optimized,,9,0.0018595115922358932,0.0017227290465552667,0.999746125729602,0.9997687535803585,3.4839573363743845,3.4838675777860515,True,False,0.00625
7,2,optimized,,10,0.0017301613440084877,0.0016792603107258857,0.9997683841969955,0.9997817516856136,0.023526789457214172,0.022649221712183403,True,True,0.0015625
7,2,optimized,,11,0.001676548007509107,0.0016319754857540198,0.999781735096188,0.9997931195410912,0.02255976777442818,0.021659659320944987,True,True,0.05
7,2,optimized,,12,0.001639844639434903,0.0015881618452060241,0.9997918095026591,0.9998036888138798,0.02163321989716013,0.02070202271141624,True,True,0.1
7,3,optimized,,0,0.0037837355703442,0.003656824352485499,0.9994292226959188,0.9994477770133067,0.03496653837754498,0.020485526348866342,True,True,0.00625
7,3,optimized,,1,0.0036558271604638544,0.0035652033352331996,0.9994480423867617,0.9994583254615276,0.03281813181075602,0.018943544318005514,True,True,0.0015625
7,3,optimized,,2,0.003544716851021314,0.00343737328206277,0.9994620473286286,0.9994773031518317,0.029743110603761575,0.01633971221327806,True,True,0.003125
7,3,optimized,,3,0.0034215784982558847,0.003494194278647275,0.9994799588255151,0.9994570244422739,8.00822767245413,8.008177502104665,True,True,0.1
7,3,optimized,,4,0.003521683532260795,0.0030125987481535578,0.9994500498038557,0.9995272110967914,0.026771491819263298,0.015645505461185677,True,True,0.003125
7,3,optimized,,5,0.003006274897822463,0.0033413607809160426,0.9995278728615724,0.9994757523662728,0.02355638587785698,0.014626847777943673,True,True,0.003125
7,3,optimized,,6,0.003317432060308142,0.0032646463509239197,0.9994823969509817,0.9994917735865978,1.3135761019248322,0.7626346868402979,True,True,0.0015625
7,3,optimized,,7,0.003262999136404074,0.002846599300499561,0.9994911911430644,0.9995456295867634,1.0742283407039843,0.7604028499541705,True,True,0.00625
7,3,optimized,,8,0.0028550141581282994,0.0028026348268606173,0.9995447859018909,0.9995526803923936,0.016009484598068818,0.010689459216592161,True,True,0.0015625
7,3,optimized,,9,0.0028038815291622603,0.0027865332573767713,0.9995524867990723,0.9995544294900911,0.015496504441790529,0.01061167661547225,True,True,0.003125
7,3,optimized,,10,0.0027953265840593294,0.0028325478415425365,0.9995533435654117,0.9995480020530347,0.015208442064152517,0.010367610485434468,True,True,0.003125
7,4,optimized,,0,0.020166558412087556,0.00488162931979415,0.989898030350396,0.9978457349580543,0.4328323286277165,0.2987267925295037,True,True,0.025
7,4,optimized,,1,0.004818344175132356,0.002202176006096411,0.997880831527751,0.9992627397228064,0.1843306453467855,0.13093011493326087,True,True,0.025
7,4,optimized,,2,0.0023031299497164206,0.0017482493416720684,0.9992105633030864,0.9994976426286291,0.07546907848598003,0.051705824376566165,True,True,0.003125
7,4,optimized,,3,0.0017684753861809139,0.0016628616157756974,0.9994891637234828,0.9995404438229847,0.032783697528775316,0.021610774696871275,True,True,0.0015625
7,4,optimized,,4,0.0016533655035137792,0.001683191647031859,0.999545113382264,0.9995350602130278,0.018853324655370606,0.010382071137138845,True,True,0.0125
7,4,optimized,,5,0.0016745043092931198,0.0014495048774049468,0.9995369837043502,0.9996990724798844,0.01709417756835313,0.010079831448583008,True,True,0.1
7,4,optimized,,6,0.0014430358173719811,0.001472365831135656,0.9997012200757752,0.999687580057325,0.014391246654529745,0.007296425680640453,False,True,0.1
7,4,optimized,,7,0.0014481942537755087,0.0016837338359281845,0.9997005000705308,0.999528551887433,0.013158658303223793,0.007527662628573163,True,True,0.025
7,4,optimized,,8,0.0016861819755878862,0.0016308235623972995,0.9995309862543228,0.9995575727036722,0.029670567969241703,0.022261844973357245,True,True,0.00625
7,4,optimized,,9,0.0016544575847247198,0.0016062986625702898,0.9995423992483343,0.9995644013559363,0.018868508747504,0.011548877439552062,True,True,0.00625
7,4,optimized,,10,0.0015990378691385792,0.0015339645052830715,0.9995715761583384,0.9995989596541647,0.03258413057518365,0.03061798375617767,True,True,0.0015625
7,5,optimized,,0,0.005802768047207494,0.0027799349439484667,0.9975974049633763,0.9992197183300727,0.1977841379007629,0.15715274594188144,True,True,0.0015625
7,5,optimized,,1,0.002829097687666228,0.002364250215638577,0.9991942612849516,0.9994361763368225,0.07544354585947718,0.05155709441137876,True,True,0.0125
7,5,optimized,,2,0.0023600276168852332,0.0023092060602794033,0.9994377257650454,0.9994741729748509,0.5540320410360093,0.5530058183946317,True,True,0.00625
7,5,optimized,,3,0.002312743203869414,0.0023196863112564096,0.9994721334981359,0.9994639621945416,0.028604995908855242,0.020394121829561622,True,True,0.05
7,5,optimized,,4,0.0023238599713802043,0.0023017116481656563,0.9994613530129745,0.9994700927465862,0.02344026784154244,0.012920722963465931,True,True,0.00625
7,6,optimized,,0,0.02870597514303477,0.005635387122607486,0.9855718636948557,0.9972950382823967,0.5639979713306358,0.4414428225137872,True,True,0.0125
7,6,optimized,,1,0.005647853621008407,0.004437369843061242,0.9972856791600472,0.9979172475839448,0.1258661445811958,0.09769547646494547,True,True,0.0015625
7,6,optimized,,2,0.004522318432488392,0.004428465655983606,0.9978737716249616,0.9979228029295542,0.032075797069481334,0.02067989961670814,True,True,0.1
7,6,optimized,,3,0.0044261056785726005,0.004471644129246205,0.9979232232966716,0.997899510199935,0.019415522604869753,0.014106216140519188,True,True,0.0125
7,6,optimized,,4,0.004452914379136656,0.004468367048150757,0.9979111232619519,0.9979038129434703,0.024688304649189346,0.019183737421870486,True,True,0.003125
7,7,optimized,,0,0.011305868367085354,0.005218857590039251,0.9943637607417097,0.9974942974536909,0.2787853136816611,0.1855666365312781,True,True,0.00625
7,7,optimized,,1,0.0052688349912494836,0.0051025364635631535,0.9974684694464301,0.9975556471455698,0.06829010562259918,0.04458023460362373,True,True,0.0015625
7,7,optimized,,2,0.005003993601584485,0.004977119799260304,0.9976068125759261,0.997624086692369,0.049925507355677676,0.03060584376201629,True,True,0.00625
7,7,optimized,,3,0.005046347245952287,0.00493027348559259,0.9975873193304403,0.9976469841118158,0.031989320707939875,0.017235233370552952,True,True,0.0015625
7,7,optimized,,4,0.004964229448485802,0.004968508729989271,0.9976287277230375,0.9976260328236183,0.024981266787628742,0.013673384312469146,True,True,0.003125
7,7,optimized,,5,0.0049310109422871,0.004975583009350112,0.9976448086013819,0.9976262120078544,0.03204415934037882,0.022356445701424078,True,True,0.00625
