global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
3,3,optimized,,0,0.020839470777931652,0.01732093660844293,0.9900941244754619,0.9916729262028464,0.19278307158634717,0.14287373581964738,True,True,0.00625
3,3,optimized,,1,0.017297767943237383,0.014025947685142792,0.9916834544652717,0.9931781423461399,0.18121462592442616,0.13733840824089996,True,True,0.025
3,3,optimized,,2,0.014018713812892132,0.01119527781397526,0.9931821047867252,0.9944973884388844,0.16711766251996876,0.12568015477197905,True,False,0.0125
3,3,optimized,,3,0.011258779402075163,0.005613908081632612,0.9944675323324877,0.9972048445999575,4.274629368858897,4.272828389037819,True,True,0.0125
3,3,optimized,,4,0.005605903237795982,0.005341058975198734,0.9972087787622165,0.9973442847873127,0.05448038843415357,0.05059360311666242,True,True,0.00625
3,3,optimized,,5,0.005332019298085783,0.005138159629051666,0.9973487680274169,0.9974501861584816,0.049007422123969295,0.04618266706707527,True,True,0.0125
3,3,optimized,,6,0.0051474246740447075,0.004934323420824545,0.9974457206562698,0.9975542275865561,0.04509266145779084,0.041536827329790756,True,True,0.00625
3,3,optimized,,7,0.004958211498470977,0.004830150040610183,0.9975432800923038,0.9976095070001881,0.04114182052321425,0.03852644157303163,True,True,0.025
3,3,optimized,,8,0.004811212189152363,0.004619603009841975,0.9976200867193271,0.9977207213043845,0.038452710045193454,0.035824624950080056,True,True,0.0015625
3,3,optimized,,9,0.004640041034652266,0.004595176154703097,0.9977105647740881,0.9977353175517456,0.03528930012537497,0.032121449424549905,True,True,0.003125
