global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
7,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
7,2,optimized,,0,0.012818455780465763,0.004931787529405056,0.9939389387611249,0.9978211356914736,0.3112979480580176,0.1930159567921442,True,False,0.1
7,2,optimized,,1,0.004959124182963874,0.003261979123036029,0.9978063686571051,0.998606970302852,0.1402795522692241,0.0933204963828778,True,False,0.1
7,2,optimized,,2,0.003266665729833427,0.0027251851868657167,0.9986079027632336,0.9988606157370605,0.08073882176746583,0.05460931512467139,True,False,0.1
7,2,optimized,,3,0.0027139735958621805,0.002442711539071201,0.9988656394637507,0.9989939145614902,0.05606546022873619,0.03363074621402109,True,True,0.0125
7,2,optimized,,4,0.002472160438617645,0.0023303292041927945,0.998979602391074,0.9990430930520581,0.04101016973514775,0.028985103830566,True,True,0.025
7,2,optimized,,5,0.0023133718465050096,0.002241527417190867,0.9990540058589772,0.9990813315517868,0.034578155087240256,0.02772608074547015,True,True,0.003125
7,2,optimized,,6,0.002215148859773219,0.0021721896812200545,0.9990944041687325,0.9991098198407978,0.029660370525023738,0.02595273438335952,True,True,0.0125
7,2,optimized,,7,0.0021699773223894736,0.0020659294201370217,0.9991101782345945,0.9991576026105962,0.02755752520778014,0.024010951307022566,True,False,0.0125
7,2,optimized,,8,0.002080251394222755,0.0020540599483523272,0.9991522110320048,0.9991663835243859,1.2418837566682708,1.241617595461423,True,True,0.025
7,2,optimized,,9,0.002083238545082111,0.002064515203079879,0.999146487397294,0.9991705907085778,0.02488590833057126,0.02201715358286958,True,True,0.00625
7,2,optimized,,10,0.002068043779351052,0.002018047068796335,0.9991653893302159,0.9991828682201987,0.024551959007885885,0.022255098434597997,True,True,0.003125
7,3,optimized,,0,0.04372241352563352,0.01426146289450034,0.9781937162725358,0.993352673415092,2.9852491989279994,2.957303697137864,True,True,0.0125
7,3,optimized,,1,0.014248853398754832,0.006999905040565265,0.9933604348157535,0.9968930087135637,4.079397822551091,4.0679791820887505,True,True,0.0015625
7,3,optimized,,2,0.006905731925600419,0.005577156741017917,0.9969391441743622,0.9974611153965391,0.15450350377826552,0.08645478599842583,True,True,0.0015625
7,3,optimized,,3,0.005600583077574043,0.00514577115140943,0.9974477995562933,0.9976190606008225,0.11496118768297557,0.08081568252227811,True,True,0.003125
7,3,optimized,,4,0.005159348527010364,0.004984996210865047,0.9976115719346343,0.9976886205978868,0.1012771095818286,0.0792558567579643,True,True,0.0015625
7,3,optimized,,5,0.005001601931393353,0.004790420817824018,0.9976803440790388,0.9977504165862827,0.09609295782705145,0.0786735531199493,True,True,0.0125
7,3,optimized,,6,0.004769302177662084,0.004751001944523046,0.9977616445177507,0.9977779431009212,0.6521080224952543,0.6458501196221611,True,True,0.00625
7,3,optimized,,7,0.004695175532643494,0.004663092786064535,0.99780643703587,0.9978253512485128,0.10427624015394128,0.07642330785020524,True,True,0.00625
7,3,optimized,,8,0.0046165284135264925,0.004540052353327415,0.9978517238139278,0.997857687873063,1.026992579104898,1.0238455904295547,True,True,0.00625
7,3,optimized,,9,0.004498093675649492,0.004435747283496675,0.9978771954352854,0.9979161646607376,0.08297537328132132,0.07308436301241761,True,True,0.00625
7,3,optimized,,10,0.004433658383747086,0.004311058741748824,0.9979147295870253,0.9979809573009009,0.08481650380645968,0.06612781955635812,True,True,0.05
7,3,optimized,,11,0.004370449193265132,0.00428234547900059,0.9979507305319683,0.9980142594908037,0.07191338098946244,0.06165177701516227,True,True,0.00625
7,3,optimized,,12,0.004301344317540706,0.0041601472376028145,0.9980043874792511,0.9980752185624848,0.07866402736703461,0.06822031171980815,True,True,0.00625
