global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,cosine_before_iter,cosine_after_iter,grad_norm,max_abs_grad,accepted,rejected,lr_used
6,1,skipped,first_or_last_layer_bar_fixed,,,,,,,,,,
6,2,optimized,,0,0.0053360857790745965,0.005293796570229541,0.9988033580765459,0.9988091667337174,0.020363106685919063,0.019501700452684706,True,False,0.0125
6,2,optimized,,1,0.005290803694999183,0.005236430868604365,0.9988100267300748,0.9988208694508612,0.019680196173923685,0.01885863036640069,True,False,0.05
6,3,optimized,,0,0.06584591439263572,0.0070685840934273545,0.9681794800011083,0.9971238386794619,0.8924861893407043,0.7904742222175138,True,False,0.1
6,3,optimized,,1,0.007065378551499089,0.0025567112864259985,0.9971198348780381,0.9990453204957636,0.2342459010199041,0.1889838273828233,True,False,0.1
6,3,optimized,,2,0.0025343029388412834,0.0015933337566176773,0.9990536506597434,0.9994255788655063,0.1049172016854577,0.08121829426721121,True,False,0.1
6,3,optimized,,3,0.001598814587552296,0.0013302623734222996,0.9994250738877035,0.9995195472779479,0.05488584088844968,0.04190676710714709,True,False,0.1
6,3,optimized,,4,0.001325670466524247,0.0012561504789018415,0.999520586548642,0.9995260580235095,0.03150629767725575,0.02361373331471293,True,False,0.1
6,4,optimized,,0,0.018154683348712796,0.015379532492719747,0.9910337267964435,0.99231069771131,0.17016751398207036,0.1546306560732423,True,False,0.1
6,4,optimized,,1,0.015432091333474991,0.014121804612706257,0.9922840625342746,0.9929147928548606,0.11794814377746646,0.11006709405454304,True,False,0.025
6,4,optimized,,2,0.01417461060573168,0.01359600800506679,0.9928881113543352,0.993183628930547,0.07950957281055142,0.0779833206087577,True,True,0.025
6,4,optimized,,3,0.01359932693948254,0.013341592093217598,0.9931820343702051,0.993320017002385,0.05121640195698128,0.05080985422106247,True,True,0.05
6,4,optimized,,4,0.01334835375177955,0.013225172594500437,0.993317136749345,0.9933867275867408,0.03402592803205361,0.03393063638017674,True,True,0.00625
6,4,optimized,,5,0.013198951488301124,0.01316043652309916,0.9934003392750747,0.9934231410362757,0.025115413584189384,0.024499806907201178,True,True,0.0015625
6,5,optimized,,0,0.0807578039716036,0.029836268005717644,0.9597183052683406,0.9850475227634324,0.8115258953826573,0.7570110737922995,True,False,0.1
6,5,optimized,,1,0.02992774419293666,0.019528541020431365,0.9850022026361843,0.9902840963984413,0.37731545657127336,0.352130099148018,True,True,0.0015625
6,5,optimized,,2,0.019917882231951938,0.01656408216825198,0.9900471171527104,0.9917811538838293,0.19470279946036428,0.16990150661960757,True,False,0.1
6,5,optimized,,3,0.016541161390374856,0.01589192636894292,0.9917921205496362,0.9921401245345541,0.09573060809482799,0.08673242918570187,True,True,0.05
6,5,optimized,,4,0.015932868971120204,0.015739229249314243,0.9921195651734304,0.9922358178695713,0.0619009970552999,0.05344692182381381,True,True,0.05
6,5,optimized,,5,0.015672886455705252,0.015490357123392601,0.9922673034874772,0.9923619327281233,0.03679902146028036,0.029550808471616945,True,False,0.003125
6,5,optimized,,6,0.015584245160189844,0.015615474751384608,0.9923154583542971,0.9923087993654787,0.02626317724495487,0.02242520075638533,True,False,0.00625
6,5,optimized,,7,0.015571375957521304,0.015547174047258692,0.9923291158384349,0.9923459529708168,0.018118162704083833,0.015404598664484317,True,True,0.1
6,6,optimized,,0,0.10760955791727567,0.10476638532352472,0.947500114811677,0.9488724031897415,0.07323243683445052,0.0626718564938906,True,False,0.025
6,6,optimized,,1,0.10474884437508608,0.10437921626784183,0.9488757076640936,0.9490683360101012,0.059670631470256405,0.05251987224884932,True,True,0.1
6,6,optimized,,2,0.10400055045869641,0.1039747400328838,0.949241412623595,0.9492487314481056,0.07887143432510767,0.05658781273029096,True,True,0.003125
6,6,optimized,,3,0.10364829323829543,0.10432101255175469,0.9494050213928878,0.9490952886011972,0.06636528217336626,0.05531078292973011,False,True,0.1
6,6,optimized,,4,0.10458589009017032,0.1031912697206328,0.9489460173891018,0.9496203388924835,0.102421317003329,0.07785478435202678,True,True,0.025
6,6,optimized,,5,0.10489764187731283,0.10314156631635601,0.9488068385262017,0.9496470436310827,0.06951808936979269,0.05176195727245656,True,False,0.05
